ticker,data,mrs,rsv,atr,atr_ma,atr_ratio,close,dias_rsv,variacao,ret_5d,ret_bova_5d,ret_rel_5d,ret_10d,ret_bova_10d,ret_rel_10d,ret_20d,ret_bova_20d,ret_rel_20d,range_candle,range_ratio,close_pos,ma20,dist_ma20
ITUB4,2025-01-06,-0.220,57.592,0.527,0.521,1.011,24.220,2,B,-0.963,-0.897,-0.066,4.814,2.340,2.473,7.502,4.758,2.744,0.886,1.681,0.921,,
ITUB4,2026-01-20,-0.270,14.677,0.626,0.706,0.887,39.900,1,B,13.527,9.397,4.130,15.627,11.828,3.799,21.667,13.547,8.120,1.020,1.628,0.833,,
KLBN11,2022-05-04,-3.764,17.404,0.417,0.460,0.905,15.230,2,B,-3.500,-3.583,0.083,0.331,-2.079,2.410,3.478,2.960,0.517,0.815,1.956,0.798,,
KLBN11,2022-05-13,-1.860,60.213,0.469,0.427,1.099,15.390,1,B,-1.534,1.326,-2.861,0.181,4.463,-4.283,-3.610,-1.423,-2.187,0.805,1.717,0.966,,
KLBN11,2022-07-21,-11.183,241.017,0.375,0.374,1.001,12.820,1,B,4.171,3.933,0.238,7.056,7.478,-0.422,14.450,15.302,-0.851,0.896,2.391,0.744,,
KLBN11,2022-07-27,-8.619,247.793,0.396,0.372,1.064,13.510,5,B,1.554,2.423,-0.868,3.229,8.924,-5.694,6.684,11.602,-4.917,0.667,1.683,1.000,,
KLBN11,2022-10-13,-12.047,36.526,0.352,0.359,0.980,13.890,1,B,4.789,2.394,2.394,7.030,-0.236,7.266,23.700,-1.551,25.251,0.658,1.871,0.677,,
KLBN11,2022-10-28,-2.754,3.050,0.426,0.363,1.175,15.480,4,B,3.602,-1.575,5.177,9.762,-3.327,13.090,-6.058,-5.053,-1.005,0.721,1.693,0.853,,
KLBN11,2023-07-24,-0.695,7.808,0.313,0.354,0.886,16.250,1,B,5.991,0.323,5.668,8.638,-1.667,10.305,4.121,-5.767,9.888,0.749,2.389,0.800,,
KLBN11,2024-02-05,-8.892,91.513,0.351,0.334,1.053,16.360,1,B,0.094,-0.509,0.603,3.046,1.873,1.173,5.377,1.041,4.336,0.664,1.890,0.791,,
KLBN11,2024-10-17,-2.644,54.598,0.362,0.339,1.068,18.090,2,B,-0.487,-0.558,0.071,1.607,-0.825,2.432,1.611,-2.388,3.999,0.564,1.557,0.688,,
KLBN11,2025-06-30,-14.906,88.453,0.367,0.357,1.028,16.920,2,B,2.276,0.442,1.835,2.981,-2.768,5.749,1.192,-4.858,6.051,0.660,1.798,0.861,,
KLBN11,2025-07-03,-11.055,85.759,0.400,0.356,1.124,17.920,5,B,-4.145,-3.125,-1.020,-2.303,-3.952,1.649,-4.811,-5.829,1.019,0.826,2.062,0.767,,
KLBN11,2025-11-04,-11.540,141.447,0.299,0.276,1.083,17.210,1,B,-2.060,4.928,-6.987,-2.224,4.067,-6.291,-0.799,7.368,-8.167,0.651,2.174,0.800,,
KLBN11,2025-12-15,-9.188,56.285,0.342,0.320,1.069,18.100,5,B,2.282,-2.698,4.980,5.487,-1.261,6.748,2.834,1.380,1.454,0.594,1.736,0.905,,
KLBN11,2026-01-23,-9.524,16.149,0.386,0.404,0.955,19.420,1,B,-1.339,1.423,-2.762,-0.618,2.015,-2.633,4.634,6.875,-2.241,0.640,1.660,0.797,,
LREN3,2022-03-08,-25.262,166.761,0.968,0.922,1.050,17.900,2,B,-4.277,-2.228,-2.050,6.501,5.415,1.086,20.285,6.729,13.555,1.937,2.002,0.767,,
LREN3,2022-03-18,-23.867,214.374,1.071,0.949,1.129,18.490,2,B,14.867,3.630,11.236,21.031,5.843,15.188,10.077,0.659,9.418,2.427,2.267,0.953,,
LREN3,2022-05-04,-13.801,9.218,0.862,0.969,0.890,18.680,1,B,1.113,-3.583,4.696,5.111,-2.079,7.190,11.047,2.960,8.087,1.463,1.696,0.905,,
LREN3,2023-02-17,-19.938,230.008,0.722,0.772,0.935,15.450,2,B,-4.944,-4.178,-0.766,-7.034,-4.415,-2.619,-10.296,-7.228,-3.067,1.103,1.527,0.850,,
LREN3,2023-03-08,-17.071,62.706,0.710,0.723,0.983,15.440,1,B,-5.408,-3.711,-1.698,-10.965,-5.997,-4.968,-22.823,-5.416,-17.407,1.315,1.851,0.886,,
LREN3,2023-04-11,-25.153,83.684,0.723,0.721,1.004,13.450,10,B,-5.030,-0.204,-4.826,-11.361,-3.790,-7.571,0.118,1.856,-1.738,1.090,1.507,0.766,,
LREN3,2023-05-05,-21.957,76.536,0.673,0.698,0.963,13.450,26,B,-0.473,3.081,-3.555,14.852,5.152,9.700,21.124,6.977,14.148,1.321,1.963,0.898,,
LREN3,2023-05-17,-15.963,120.108,0.666,0.673,0.991,14.820,1,B,-1.235,-0.698,-0.537,4.458,-1.104,5.561,13.158,8.858,4.300,1.289,1.934,0.969,,
LREN3,2023-06-01,-6.421,54.812,0.764,0.694,1.101,16.360,3,B,6.177,5.606,0.571,-1.119,7.183,-8.302,-1.886,6.502,-8.387,1.202,1.572,0.881,,
LREN3,2023-06-23,-3.536,89.450,0.799,0.772,1.035,17.750,4,B,-9.582,-0.989,-8.593,-7.683,-0.104,-7.579,-17.267,0.945,-18.212,1.218,1.523,0.725,,
LREN3,2023-08-04,-8.882,215.773,0.608,0.707,0.860,15.750,2,B,-5.657,-1.219,-4.438,-11.519,-3.424,-8.095,-14.526,-1.392,-13.134,1.356,2.230,0.686,,
LREN3,2023-08-08,-10.332,6.400,0.612,0.684,0.895,15.370,4,B,-8.930,-2.516,-6.414,-10.287,-2.481,-7.806,-16.084,-1.431,-14.652,1.260,2.059,0.777,,
LREN3,2023-11-07,-27.947,75.203,0.453,0.457,0.992,10.730,1,B,6.449,3.406,3.043,13.657,5.602,8.055,24.279,5.230,19.049,0.749,1.652,0.739,,
LREN3,2024-03-01,-5.257,55.351,0.481,0.478,1.007,13.670,1,B,-2.405,-1.581,-0.824,-7.396,-1.892,-5.504,2.247,-1.557,3.804,0.732,1.520,0.876,,
LREN3,2024-06-27,-13.826,77.771,0.362,0.424,0.854,10.580,2,B,5.083,1.507,3.577,8.896,3.121,5.775,4.686,1.333,3.353,0.563,1.554,0.881,,
LREN3,2025-12-09,-19.648,56.982,0.520,0.490,1.061,13.750,2,B,1.281,0.395,0.886,-1.482,1.863,-3.345,-2.500,3.623,-6.123,0.836,1.608,0.682,,
LWSA3,2022-02-24,-43.081,25.966,0.783,0.781,1.002,9.740,18,B,-17.987,-0.344,-17.643,-22.740,-1.340,-21.400,-10.531,6.541,-17.072,1.344,1.717,0.858,,
LWSA3,2022-05-18,-52.634,463.649,0.518,0.498,1.041,6.080,9,B,0.597,4.354,-3.757,-2.537,5.146,-7.684,-13.284,-2.769,-10.515,0.953,1.840,0.810,,
LWSA3,2022-07-05,-43.164,76.670,0.404,0.399,1.012,5.550,2,B,1.473,0.105,1.368,-5.237,-0.105,-5.132,26.514,4.989,21.524,0.672,1.665,0.932,,
LWSA3,2022-07-20,-32.930,129.004,0.426,0.395,1.080,6.070,1,B,1.196,3.033,-1.837,29.297,5.529,23.768,60.389,15.840,44.549,0.935,2.194,0.864,,
LWSA3,2022-08-02,-21.475,184.147,0.443,0.414,1.071,7.020,3,B,13.842,5.546,8.296,36.093,10.278,25.815,21.733,6.902,14.831,0.935,2.111,0.718,,
LWSA3,2022-08-03,-12.190,238.307,0.458,0.416,1.102,7.850,4,B,6.243,6.347,-0.105,24.046,9.770,14.276,8.092,5.619,2.474,0.926,2.020,0.971,,
LWSA3,2022-08-05,-10.627,20.413,0.498,0.423,1.175,8.100,6,B,11.323,5.743,5.580,12.556,4.662,7.894,6.054,4.234,1.820,0.754,1.515,0.687,,
LWSA3,2023-03-08,-28.665,13.431,0.286,0.294,0.972,4.830,1,B,12.406,-3.711,16.117,3.947,-5.997,9.944,-11.654,-5.416,-6.239,0.554,1.940,0.967,,
LWSA3,2023-03-13,-15.031,78.578,0.327,0.294,1.113,5.560,1,B,-4.248,-2.085,-2.164,-25.000,-3.247,-21.753,-14.379,3.137,-17.516,0.708,2.164,0.756,,
LWSA3,2023-05-10,-12.500,52.783,0.287,0.290,0.989,5.820,1,B,12.126,1.962,10.164,15.906,1.250,14.655,39.055,7.512,31.543,0.449,1.565,0.776,,
LWSA3,2023-05-12,-5.797,17.808,0.312,0.283,1.100,6.320,1,B,7.536,2.009,5.528,16.522,2.342,14.180,29.130,8.177,20.953,0.678,2.174,0.770,,
LWSA3,2023-10-04,-7.403,123.330,0.285,0.292,0.975,5.730,1,B,2.236,3.013,-0.777,-8.466,0.381,-8.848,7.348,4.148,3.200,0.531,1.865,0.707,,
LWSA3,2023-11-01,-10.956,81.093,0.286,0.280,1.022,5.500,8,B,10.167,3.245,6.922,2.000,8.551,-6.551,2.667,11.366,-8.699,0.614,2.144,0.776,,
LWSA3,2023-11-07,-2.383,11.018,0.301,0.282,1.066,6.250,1,B,-8.798,3.406,-12.204,-10.704,5.602,-16.306,-12.317,5.230,-17.547,0.458,1.522,0.860,,
LWSA3,2023-12-12,-18.357,318.542,0.238,0.291,0.817,5.490,1,B,-0.167,4.445,-4.612,5.175,6.223,-1.048,4.174,3.777,0.397,0.376,1.580,0.780,,
LWSA3,2024-02-19,-22.656,59.705,0.254,0.249,1.020,5.180,1,B,-2.473,0.503,-2.977,-0.353,-0.511,0.158,2.650,-1.670,4.320,0.458,1.805,0.760,,
LWSA3,2024-05-02,-22.069,5.844,0.189,0.202,0.936,4.520,2,B,4.057,0.949,3.108,-5.882,0.973,-6.855,-12.170,-3.802,-8.368,0.293,1.553,0.813,,
LWSA3,2024-05-09,-18.585,42.577,0.195,0.197,0.989,4.700,1,B,-9.552,0.024,-9.576,-20.078,-2.747,-17.331,-17.739,-5.935,-11.804,0.458,2.347,0.920,,
LWSA3,2024-08-07,-13.420,47.528,0.172,0.168,1.019,4.230,1,B,3.247,4.547,-1.300,8.009,7.014,0.995,-3.463,6.724,-10.187,0.284,1.653,0.839,,
LWSA3,2024-08-19,-6.723,119.035,0.198,0.174,1.140,4.780,1,B,-8.429,0.932,-9.361,-11.877,-0.667,-11.211,-12.261,-0.455,-11.806,0.659,3.333,0.819,,
LWSA3,2024-11-04,-9.063,60.708,0.175,0.157,1.114,4.050,4,B,-3.620,-2.202,-1.418,-4.709,-1.785,-2.924,-15.988,-3.460,-12.527,0.275,1.567,0.933,,
LWSA3,2025-01-22,-17.578,26.956,0.140,0.157,0.893,3.130,1,B,-5.060,0.208,-5.268,-6.548,2.043,-8.591,-9.821,3.411,-13.232,0.233,1.661,0.880,,
LWSA3,2025-02-14,-17.109,13.515,0.137,0.137,1.001,3.170,3,B,-13.529,-0.745,-12.785,-19.412,-3.892,-15.520,-23.529,2.715,-26.244,0.214,1.559,1.000,,
LWSA3,2025-04-09,-24.859,5.412,0.132,0.132,0.995,2.650,3,B,6.690,0.586,6.104,36.972,5.572,31.400,17.606,7.098,10.508,0.214,1.625,0.783,,
LWSA3,2025-04-17,-8.063,69.283,0.148,0.128,1.157,3.260,1,B,7.429,4.046,3.382,0.000,3.043,-3.043,9.714,8.148,1.566,0.596,4.025,0.750,,
LWSA3,2025-05-20,-4.231,83.851,0.189,0.186,1.013,3.580,1,B,0.260,-0.278,0.538,2.604,-1.783,4.387,7.813,-0.965,8.777,0.307,1.630,0.909,,
MBRF3,2022-07-19,-28.336,44.987,0.439,0.460,0.954,9.140,3,B,7.294,1.531,5.763,3.059,5.100,-2.041,20.392,15.903,4.489,0.846,1.925,0.839,,
MBRF3,2022-07-20,-24.279,58.360,0.459,0.460,0.997,9.660,4,B,2.967,3.033,-0.066,-1.780,5.529,-7.310,15.356,15.840,-0.484,0.889,1.936,0.887,,
MBRF3,2022-08-16,-21.820,113.709,0.462,0.445,1.038,11.000,4,B,-0.478,-0.601,0.123,-7.602,-3.061,-4.541,-19.862,-2.742,-17.120,0.695,1.506,0.825,,
MBRF3,2022-11-11,-22.789,12.088,0.416,0.346,1.205,8.860,1,B,-16.667,-2.275,-14.391,-23.044,-3.132,-19.912,-34.694,-6.218,-28.476,1.153,2.769,0.915,,
MBRF3,2023-02-01,-25.472,53.998,0.298,0.309,0.962,6.910,4,B,-13.564,-1.900,-11.663,-15.660,-2.168,-13.492,-16.523,-7.362,-9.161,0.562,1.888,0.803,,
MBRF3,2023-03-02,-28.660,164.528,0.317,0.301,1.054,5.670,4,B,5.714,1.621,4.093,6.767,0.060,6.707,1.955,0.530,1.425,0.511,1.613,0.883,,
MBRF3,2023-05-19,-19.145,22.890,0.239,0.236,1.012,5.890,1,B,-7.091,0.327,-7.418,-3.184,1.736,-4.919,8.249,8.371,-0.122,0.383,1.607,0.778,,
MBRF3,2023-07-28,-13.114,150.948,0.231,0.246,0.940,6.040,1,B,13.258,-0.738,13.996,11.425,-1.948,13.373,-7.799,-3.750,-4.048,0.358,1.547,0.810,,
MBRF3,2023-08-04,-0.186,93.115,0.230,0.242,0.948,6.840,1,B,-1.619,-1.219,-0.400,-7.946,-3.424,-4.522,-7.821,-1.392,-6.429,0.452,1.967,0.906,,
MBRF3,2023-08-15,-0.794,110.094,0.247,0.235,1.050,6.540,2,B,-8.727,0.036,-8.763,-2.442,2.002,-4.444,-2.049,1.860,-3.909,0.588,2.383,0.725,,
MBRF3,2023-11-06,-0.826,39.502,0.203,0.190,1.070,6.270,1,B,3.279,1.751,1.528,15.164,6.053,9.110,30.191,7.142,23.049,0.540,2.658,0.873,,
MGLU3,2022-02-24,-54.607,42.590,4.103,4.218,0.973,52.920,36,B,-4.412,-0.344,-4.068,-12.908,-1.340,-11.569,5.719,6.541,-0.822,7.178,1.749,0.952,,
MGLU3,2022-05-04,-52.373,27.772,2.953,3.395,0.870,42.810,1,B,-20.606,-3.583,-17.023,-24.848,-2.079,-22.770,-25.050,2.960,-28.011,5.189,1.757,0.967,,
MGLU3,2022-07-05,-63.737,130.791,1.639,1.852,0.885,20.580,2,B,23.109,0.105,23.004,17.227,-0.105,17.332,13.866,4.989,8.876,3.373,2.058,0.897,,
MGLU3,2022-07-12,-53.297,137.362,1.777,1.777,1.000,25.340,7,B,-4.778,-0.211,-4.567,-10.922,1.317,-12.239,5.119,10.695,-5.576,3.546,1.995,0.756,,
MGLU3,2022-08-12,-39.304,107.196,2.413,2.068,1.167,30.960,1,B,5.587,-1.022,6.608,27.933,-0.258,28.191,33.799,0.838,32.961,5.794,2.401,0.940,,
MGLU3,2022-08-15,-31.205,84.020,2.499,2.100,1.190,34.940,2,B,-5.446,-2.056,-3.390,11.881,-0.523,12.404,16.337,-1.826,18.163,4.583,1.834,0.981,,
MGLU3,2022-08-24,-19.560,186.004,2.858,2.344,1.219,38.910,2,B,-5.111,-3.068,-2.043,-4.667,-2.748,-1.919,2.222,0.870,1.352,4.497,1.573,0.692,,
MGLU3,2022-09-21,-5.000,18.024,2.880,2.920,0.986,41.080,1,B,-8.842,-3.088,-5.754,7.789,4.771,3.019,-13.895,4.382,-18.277,4.410,1.532,0.686,,
MGLU3,2022-09-30,-7.393,18.274,2.910,2.873,1.013,38.740,1,B,18.527,5.937,12.590,-2.455,3.231,-5.687,-0.223,5.345,-5.568,4.929,1.694,0.877,,
MGLU3,2023-01-12,-18.629,161.702,2.175,2.058,1.057,27.590,3,B,19.436,0.785,18.651,34.169,1.995,32.174,28.840,-3.529,32.369,5.102,2.346,0.847,,
MGLU3,2023-01-19,-1.786,141.997,2.478,2.129,1.164,32.950,1,B,12.336,1.201,11.135,13.911,-2.575,16.486,0.000,-2.392,2.392,3.978,1.606,0.761,,
MGLU3,2023-08-15,-24.503,84.655,1.306,1.244,1.049,23.950,1,B,9.747,0.036,9.712,5.776,2.002,3.774,-5.415,1.860,-7.275,2.335,1.788,0.889,,
MGLU3,2023-08-16,-18.542,49.028,1.388,1.244,1.116,25.680,2,B,3.030,2.172,0.858,-1.683,1.815,-3.498,-13.131,3.325,-16.457,2.508,1.807,0.793,,
MGLU3,2023-11-07,-48.071,272.932,1.172,1.131,1.036,15.310,5,B,-1.130,3.406,-4.536,17.514,5.602,11.912,22.599,5.230,17.368,3.200,2.731,0.973,,
MGLU3,2023-11-14,-49.387,207.924,1.323,1.139,1.162,15.130,3,B,18.857,2.124,16.734,7.429,2.224,5.205,44.571,5.100,39.472,2.075,1.569,0.833,,
MGLU3,2023-11-16,-37.144,143.044,1.492,1.156,1.290,18.940,4,B,-0.913,1.587,-2.501,-7.763,2.158,-9.920,10.959,4.894,6.065,4.237,2.841,0.878,,
MGLU3,2023-12-13,-24.961,66.685,1.544,1.615,0.956,21.880,14,B,-16.996,0.883,-17.879,-14.625,3.723,-18.347,-9.881,1.678,-11.560,2.508,1.625,1.000,,
MGLU3,2024-03-22,-19.851,123.055,0.975,0.925,1.055,17.750,5,B,-7.292,0.065,-7.357,-7.292,1.558,-8.850,-20.312,-1.144,-19.168,1.479,1.517,0.687,,
MGLU3,2024-08-05,-30.345,35.692,0.582,0.610,0.954,10.670,6,B,12.218,4.829,7.390,20.624,8.385,12.239,3.726,7.662,-3.936,0.952,1.636,0.893,,
MGLU3,2024-08-09,-24.622,56.571,0.621,0.602,1.031,11.980,10,B,-2.932,2.486,-5.418,5.093,3.815,1.278,-8.951,3.013,-11.963,0.962,1.549,0.721,,
MGLU3,2024-08-19,-21.635,72.770,0.674,0.598,1.126,12.870,1,B,-4.095,0.932,-5.027,-14.009,-0.667,-13.342,-16.020,-0.455,-15.566,1.183,1.756,0.937,,
MGLU3,2024-11-04,-33.102,161.831,0.415,0.404,1.027,9.040,2,B,-3.885,-2.202,-1.683,-4.090,-1.785,-2.305,-5.521,-3.460,-2.061,0.684,1.650,0.865,,
MGLU3,2024-11-26,-23.113,179.683,0.494,0.442,1.117,9.840,2,B,-12.500,-3.135,-9.365,-18.045,-1.477,-16.569,-38.628,-6.861,-31.766,0.749,1.517,0.877,,
MGLU3,2025-03-07,-20.149,85.231,0.413,0.394,1.049,7.270,9,B,22.137,3.116,19.021,28.499,5.765,22.734,37.786,1.722,36.064,0.851,2.060,0.989,,
MGLU3,2025-03-10,-15.438,75.754,0.426,0.397,1.075,7.630,10,B,22.909,5.326,17.583,23.758,5.680,18.077,22.909,1.179,21.730,0.767,1.800,0.711,,
MGLU3,2025-03-14,-4.065,84.713,0.502,0.410,1.224,8.880,1,B,5.208,2.569,2.640,10.000,2.338,7.662,9.063,-0.819,9.882,1.498,2.983,0.722,,
MGLU3,2025-03-17,-0.120,88.764,0.538,0.419,1.285,9.380,2,B,0.690,0.337,0.354,0.099,-0.360,0.459,3.452,-1.057,4.508,0.888,1.649,0.687,,
MOVI3,2022-02-22,-1.050,340.810,0.505,0.502,1.006,13.430,1,B,-7.782,1.853,-9.636,-8.192,0.367,-8.559,-1.697,5.266,-6.963,0.896,1.774,0.860,,
MOVI3,2022-08-01,-8.820,50.953,0.409,0.424,0.964,10.980,2,B,9.608,6.331,3.277,17.294,10.562,6.732,9.915,9.984,-0.068,0.675,1.649,0.700,,
MOVI3,2022-08-08,-5.714,20.216,0.438,0.416,1.054,12.030,1,B,7.013,3.979,3.034,0.701,1.842,-1.140,4.769,3.483,1.286,0.776,1.771,0.717,,
MOVI3,2022-08-15,-2.861,15.081,0.494,0.427,1.156,12.870,1,B,-5.898,-2.056,-3.842,-6.291,-0.523,-5.768,-8.257,-1.826,-6.431,0.928,1.879,0.964,,
MOVI3,2022-09-22,-13.366,139.686,0.462,0.480,0.964,11.380,1,B,-9.859,-5.748,-4.111,8.825,3.033,5.792,3.121,5.721,-2.600,0.801,1.734,0.863,,
MOVI3,2022-12-19,-43.894,116.689,0.403,0.534,0.755,6.240,4,B,10.123,3.729,6.394,-4.073,-0.878,-3.195,-2.121,6.343,-8.464,0.709,1.760,0.904,,
MOVI3,2023-03-07,-33.849,370.583,0.312,0.297,1.052,6.190,4,B,3.657,-1.308,4.965,1.828,-2.944,4.772,9.423,-2.369,11.792,0.827,2.650,0.842,,
MOVI3,2023-03-08,-27.173,84.932,0.344,0.299,1.153,6.950,5,B,-7.018,-3.711,-3.307,-5.514,-5.997,0.483,-2.256,-5.416,3.160,0.853,2.478,1.000,,
MOVI3,2023-11-08,-3.824,235.869,0.397,0.421,0.945,8.830,3,B,12.800,4.709,8.091,9.500,6.371,3.129,18.700,5.860,12.840,0.998,2.511,0.717,,
MOVI3,2024-03-07,-22.778,73.744,0.346,0.356,0.970,7.870,1,B,4.377,-0.682,5.059,0.786,-0.241,1.026,-10.999,-1.420,-9.579,0.618,1.788,0.957,,
MOVI3,2024-05-08,-28.168,139.709,0.284,0.317,0.897,6.850,1,B,-9.665,-1.209,-8.456,-17.784,-2.926,-14.857,-15.335,-5.050,-10.285,0.433,1.522,0.816,,
MOVI3,2024-06-26,-31.746,136.003,0.225,0.253,0.887,5.510,1,B,-2.083,2.518,-4.601,10.577,3.660,6.917,-4.167,3.122,-7.289,0.380,1.690,0.860,,
MOVI3,2024-07-04,-25.374,69.954,0.259,0.234,1.105,6.060,1,B,1.020,1.590,-0.570,-7.580,1.142,-8.722,-8.017,0.913,-8.931,0.662,2.560,0.827,,
MOVI3,2024-08-07,-14.506,494.483,0.331,0.293,1.128,6.500,2,B,0.136,4.547,-4.411,4.620,7.014,-2.394,-2.446,6.724,-9.169,0.521,1.575,0.932,,
MOVI3,2024-09-13,-15.763,56.349,0.285,0.322,0.883,6.360,1,B,-9.431,-2.728,-6.703,-13.454,-1.654,-11.800,-23.440,-3.613,-19.827,0.486,1.705,0.745,,
MOVI3,2024-11-04,-12.976,108.460,0.272,0.246,1.108,5.640,2,B,0.626,-2.202,2.828,4.538,-1.785,6.324,-23.161,-3.460,-19.701,0.574,2.107,0.923,,
MOVI3,2024-11-19,-5.430,85.911,0.325,0.270,1.204,5.900,5,B,-4.940,-0.625,-4.316,-26.497,-1.706,-24.791,-44.760,-5.429,-39.331,0.618,1.902,0.871,,
MOVI3,2025-02-14,-27.631,22.885,0.214,0.184,1.159,3.790,3,B,-5.353,-0.745,-4.608,-13.382,-3.892,-9.490,0.487,2.715,-2.228,0.470,2.198,0.980,,
MOVI3,2025-03-21,-9.485,288.788,0.225,0.209,1.078,4.620,1,B,1.796,-0.225,2.021,8.583,-3.822,12.405,24.750,-1.279,26.030,0.618,2.746,0.881,,
MOVI3,2025-03-26,-4.499,3.315,0.256,0.214,1.198,4.860,1,B,2.846,-0.263,3.109,2.467,-3.629,6.096,36.243,1.741,34.502,0.461,1.799,0.900,,
MRVE3,2022-03-09,-5.685,69.680,0.494,0.479,1.031,11.810,1,B,-13.577,-2.405,-11.172,-3.740,2.842,-6.582,-1.870,3.726,-5.596,1.143,2.315,1.000,,
MRVE3,2022-03-18,-14.553,139.147,0.653,0.509,1.283,10.650,2,B,17.223,3.630,13.592,18.305,5.843,12.462,0.631,0.659,-0.028,1.124,1.721,0.974,,
MRVE3,2022-05-04,-8.801,123.227,0.433,0.496,0.872,10.280,1,B,-10.467,-3.583,-6.884,-10.280,-2.079,-8.201,-11.402,2.960,-14.362,0.922,2.131,0.969,,
MRVE3,2022-07-01,-16.504,96.249,0.384,0.402,0.957,8.150,3,B,12.319,1.307,11.012,10.507,-2.468,12.975,10.628,3.838,6.790,0.610,1.588,0.984,,
MRVE3,2022-08-03,-1.592,246.707,0.426,0.407,1.047,9.830,3,B,13.828,6.347,7.480,10.521,9.770,0.751,2.906,5.619,-2.713,0.935,2.194,0.853,,
MRVE3,2023-03-09,-25.697,97.958,0.277,0.310,0.893,6.340,2,B,20.820,-1.536,22.356,10.252,-6.873,17.125,3.943,-3.909,7.852,0.650,2.351,0.800,,
MRVE3,2023-03-13,-17.499,136.258,0.293,0.303,0.968,6.900,1,B,3.188,-2.085,5.273,2.464,-3.247,5.711,2.899,3.137,-0.238,0.730,2.491,0.986,,
MRVE3,2023-03-15,-10.370,10.417,0.323,0.299,1.078,7.450,3,B,0.671,-2.374,3.046,-9.664,-0.845,-8.819,2.550,3.562,-1.011,0.680,2.109,0.926,,
MRVE3,2023-04-27,-12.990,127.500,0.438,0.434,1.009,7.080,5,B,14.689,2.391,12.298,25.282,5.546,19.736,40.113,8.018,32.095,0.810,1.849,0.852,,
MRVE3,2023-11-28,-6.695,63.239,0.502,0.515,0.974,10.130,1,B,-7.996,0.236,-8.232,-5.232,-0.098,-5.134,8.786,6.120,2.666,0.780,1.555,0.833,,
MRVE3,2023-12-13,-7.591,46.285,0.486,0.503,0.965,10.390,1,B,4.812,0.883,3.929,8.085,3.723,4.362,-24.350,1.678,-26.029,0.970,1.998,0.969,,
MRVE3,2024-03-01,-31.949,363.143,0.370,0.383,0.964,7.600,2,B,2.105,-1.581,3.686,8.421,-1.892,10.313,0.395,-1.557,1.952,0.620,1.678,0.871,,
MRVE3,2024-04-16,-35.258,123.750,0.285,0.318,0.896,6.560,3,B,-1.829,0.463,-2.293,2.134,1.266,0.868,12.043,2.797,9.246,0.590,2.070,0.763,,
MRVE3,2024-07-31,-16.885,60.172,0.235,0.264,0.887,6.730,2,B,0.297,0.000,0.297,8.172,4.547,3.625,15.156,7.723,7.433,0.360,1.535,0.667,,
MRVE3,2024-08-07,-15.770,101.298,0.254,0.250,1.015,6.750,2,B,7.852,4.547,3.305,12.148,7.014,5.134,8.889,6.724,2.165,0.420,1.654,0.810,,
MRVE3,2024-09-05,-5.594,123.652,0.318,0.301,1.060,7.790,1,B,0.385,-1.941,2.327,-1.412,-2.649,1.237,-1.155,-3.657,2.502,0.500,1.570,0.880,,
MRVE3,2024-11-04,-2.461,32.182,0.293,0.300,0.978,7.210,1,B,-1.526,-2.202,0.676,-13.315,-1.785,-11.530,-30.236,-3.460,-26.775,0.440,1.502,0.841,,
MRVE3,2025-03-07,-25.414,43.299,0.283,0.258,1.098,4.770,1,B,5.241,3.116,2.125,5.660,5.765,-0.104,4.612,1.722,2.890,0.450,1.590,0.711,,
MRVE3,2025-04-22,-4.824,95.038,0.282,0.243,1.157,6.030,1,B,-3.317,3.558,-6.874,-4.478,2.262,-6.739,-15.423,5.702,-21.125,0.610,2.167,0.803,,
MRVE3,2025-06-04,-7.426,116.655,0.275,0.293,0.939,5.920,1,B,4.561,0.120,4.441,-0.338,1.203,-1.541,4.054,3.072,0.983,0.490,1.782,0.694,,
MRVE3,2025-06-09,-4.582,25.394,0.254,0.285,0.890,6.030,1,B,-1.990,2.516,-4.506,-1.327,1.010,-2.336,1.327,2.577,-1.250,0.390,1.538,0.872,,
MULT3,2022-12-23,-3.428,39.234,0.778,0.900,0.864,19.950,2,B,-8.294,-3.179,-5.115,-6.036,-0.613,-5.423,-1.475,1.792,-3.267,1.211,1.557,0.899,,
MULT3,2023-01-10,-7.861,28.519,0.813,0.806,1.009,19.320,1,B,2.606,0.578,2.028,4.481,2.099,2.382,4.710,-2.874,7.583,1.237,1.521,0.721,,
MULT3,2024-05-03,-8.508,114.549,0.657,0.525,1.250,22.720,8,B,-3.862,-0.649,-3.213,-2.114,-0.361,-1.753,-6.951,-5.111,-1.840,1.035,1.575,0.839,,
MULT3,2024-06-06,-7.481,28.730,0.490,0.578,0.849,21.610,2,B,-4.019,-2.697,-1.322,-5.045,-1.910,-3.135,2.711,2.697,0.014,0.767,1.563,0.964,,
MULT3,2024-06-24,-7.771,4.083,0.546,0.509,1.073,21.290,1,B,-1.034,1.680,-2.713,6.023,3.242,2.781,12.247,4.350,7.897,0.841,1.538,0.813,,
MULT3,2024-09-10,-0.004,133.080,0.580,0.604,0.960,24.750,1,B,2.413,0.536,1.877,-0.905,-1.493,0.588,-2.941,-2.067,-0.874,1.045,1.802,0.821,,
MULT3,2024-11-29,-2.122,8.506,0.717,0.581,1.233,22.200,1,B,-2.396,0.114,-2.510,-5.422,-0.564,-4.858,-11.060,-4.267,-6.793,1.176,1.641,0.905,,
