combo,time_stop,score_limiar,ticker,data_entrada,data_saida,dias,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo,score_entrada,score_saida
T10_S4,10,4,RDOR3,2025-09-19,2025-10-03,10,37.84,38.24,1.05,-1.10,2.15,time_stop,7,6
T10_S4,10,4,RDOR3,2025-11-07,2025-11-24,10,43.20,41.80,-3.23,1.03,-4.26,time_stop,7,6
T10_S3,10,3,RDOR3,2024-05-08,2024-05-17,7,26.25,27.56,5.00,-1.10,6.10,take_profit,7,7
T10_S3,10,3,RDOR3,2024-08-15,2024-08-20,3,27.62,29.00,5.00,1.49,3.51,take_profit,8,7
T10_S3,10,3,RDOR3,2025-01-28,2025-01-29,1,25.65,24.56,-4.26,-0.71,-3.55,score_exit_3,7,2
T10_S3,10,3,RDOR3,2025-05-09,2025-05-15,4,30.39,31.90,5.00,2.12,2.88,take_profit,8,5
T10_S3,10,3,RDOR3,2025-08-08,2025-08-18,6,32.96,34.60,5.00,1.07,3.93,take_profit,8,8
T10_S3,10,3,RDOR3,2025-09-19,2025-10-03,10,37.84,38.24,1.05,-1.10,2.15,time_stop,7,6
T10_S3,10,3,RDOR3,2025-11-07,2025-11-24,10,43.20,41.80,-3.23,1.03,-4.26,time_stop,7,6
T15_SX,15,X,RDOR3,2024-05-08,2024-05-17,7,26.25,27.56,5.00,-1.10,6.10,take_profit,7,7
T15_SX,15,X,RDOR3,2024-08-15,2024-08-20,3,27.62,29.00,5.00,1.49,3.51,take_profit,8,7
T15_SX,15,X,RDOR3,2025-01-28,2025-02-17,14,25.65,26.93,5.00,3.49,1.51,take_profit,7,5
T15_SX,15,X,RDOR3,2025-05-09,2025-05-15,4,30.39,31.90,5.00,2.12,2.88,take_profit,8,5
T15_SX,15,X,RDOR3,2025-08-08,2025-08-18,6,32.96,34.60,5.00,1.07,3.93,take_profit,8,8
T15_SX,15,X,RDOR3,2025-09-19,2025-10-10,15,37.84,36.57,-3.34,-3.49,0.15,time_stop,7,8
T15_SX,15,X,RDOR3,2025-11-07,2025-12-01,15,43.20,42.00,-2.77,3.12,-5.89,time_stop,7,5
T15_S4,15,4,RDOR3,2024-05-08,2024-05-17,7,26.25,27.56,5.00,-1.10,6.10,take_profit,7,7
T15_S4,15,4,RDOR3,2024-08-15,2024-08-20,3,27.62,29.00,5.00,1.49,3.51,take_profit,8,7
T15_S4,15,4,RDOR3,2025-01-28,2025-01-29,1,25.65,24.56,-4.26,-0.71,-3.55,score_exit_4,7,2
T15_S4,15,4,RDOR3,2025-05-09,2025-05-15,4,30.39,31.90,5.00,2.12,2.88,take_profit,8,5
T15_S4,15,4,RDOR3,2025-08-08,2025-08-18,6,32.96,34.60,5.00,1.07,3.93,take_profit,8,8
T15_S4,15,4,RDOR3,2025-09-19,2025-10-10,15,37.84,36.57,-3.34,-3.49,0.15,time_stop,7,8
T15_S4,15,4,RDOR3,2025-11-07,2025-12-01,15,43.20,42.00,-2.77,3.12,-5.89,time_stop,7,5
T15_S3,15,3,RDOR3,2024-05-08,2024-05-17,7,26.25,27.56,5.00,-1.10,6.10,take_profit,7,7
T15_S3,15,3,RDOR3,2024-08-15,2024-08-20,3,27.62,29.00,5.00,1.49,3.51,take_profit,8,7
T15_S3,15,3,RDOR3,2025-01-28,2025-01-29,1,25.65,24.56,-4.26,-0.71,-3.55,score_exit_3,7,2
T15_S3,15,3,RDOR3,2025-05-09,2025-05-15,4,30.39,31.90,5.00,2.12,2.88,take_profit,8,5
T15_S3,15,3,RDOR3,2025-08-08,2025-08-18,6,32.96,34.60,5.00,1.07,3.93,take_profit,8,8
T15_S3,15,3,RDOR3,2025-09-19,2025-10-10,15,37.84,36.57,-3.34,-3.49,0.15,time_stop,7,8
T15_S3,15,3,RDOR3,2025-11-07,2025-12-01,15,43.20,42.00,-2.77,3.12,-5.89,time_stop,7,5
T5_SX,5,X,RAIL3,2022-06-01,2022-06-08,5,16.81,16.78,-0.17,-2.67,2.50,time_stop,6,6
T5_SX,5,X,RAIL3,2022-08-15,2022-08-22,5,18.25,18.29,0.21,-2.06,2.27,time_stop,8,7
T5_SX,5,X,RAIL3,2023-05-08,2023-05-15,5,20.08,20.02,-0.29,2.91,-3.20,time_stop,7,6
T5_SX,5,X,RAIL3,2023-06-02,2023-06-12,5,21.17,21.47,1.40,4.24,-2.84,time_stop,7,6
T5_SX,5,X,RAIL3,2023-09-14,2023-09-21,5,22.37,22.40,0.13,-2.59,2.72,time_stop,8,8
T5_S4,5,4,RAIL3,2022-06-01,2022-06-08,5,16.81,16.78,-0.17,-2.67,2.50,time_stop,6,6
T5_S4,5,4,RAIL3,2022-08-15,2022-08-22,5,18.25,18.29,0.21,-2.06,2.27,time_stop,8,7
T5_S4,5,4,RAIL3,2023-05-08,2023-05-15,5,20.08,20.02,-0.29,2.91,-3.20,time_stop,7,6
T5_S4,5,4,RAIL3,2023-06-02,2023-06-12,5,21.17,21.47,1.40,4.24,-2.84,time_stop,7,6
T5_S4,5,4,RAIL3,2023-09-14,2023-09-21,5,22.37,22.40,0.13,-2.59,2.72,time_stop,8,8
T5_S3,5,3,RAIL3,2022-06-01,2022-06-08,5,16.81,16.78,-0.17,-2.67,2.50,time_stop,6,6
T5_S3,5,3,RAIL3,2022-08-15,2022-08-22,5,18.25,18.29,0.21,-2.06,2.27,time_stop,8,7
T5_S3,5,3,RAIL3,2023-05-08,2023-05-15,5,20.08,20.02,-0.29,2.91,-3.20,time_stop,7,6
T5_S3,5,3,RAIL3,2023-06-02,2023-06-12,5,21.17,21.47,1.40,4.24,-2.84,time_stop,7,6
T5_S3,5,3,RAIL3,2023-09-14,2023-09-21,5,22.37,22.40,0.13,-2.59,2.72,time_stop,8,8
T7_SX,7,X,RAIL3,2022-06-01,2022-06-10,7,16.81,16.60,-1.24,-5.26,4.02,time_stop,6,7
T7_SX,7,X,RAIL3,2022-08-15,2022-08-24,7,18.25,19.01,4.17,0.19,3.98,time_stop,8,7
T7_SX,7,X,RAIL3,2023-05-08,2023-05-17,7,20.08,19.86,-1.09,3.43,-4.52,time_stop,7,6
T7_SX,7,X,RAIL3,2023-06-02,2023-06-14,7,21.17,21.89,3.42,5.59,-2.17,time_stop,7,6
T7_SX,7,X,RAIL3,2023-09-14,2023-09-25,7,22.37,22.31,-0.26,-2.61,2.35,time_stop,8,7
T7_S4,7,4,RAIL3,2022-06-01,2022-06-10,7,16.81,16.60,-1.24,-5.26,4.02,time_stop,6,7
T7_S4,7,4,RAIL3,2022-08-15,2022-08-24,7,18.25,19.01,4.17,0.19,3.98,time_stop,8,7
T7_S4,7,4,RAIL3,2023-05-08,2023-05-17,7,20.08,19.86,-1.09,3.43,-4.52,time_stop,7,6
T7_S4,7,4,RAIL3,2023-06-02,2023-06-14,7,21.17,21.89,3.42,5.59,-2.17,time_stop,7,6
T7_S4,7,4,RAIL3,2023-09-14,2023-09-25,7,22.37,22.31,-0.26,-2.61,2.35,time_stop,8,7
T7_S3,7,3,RAIL3,2022-06-01,2022-06-10,7,16.81,16.60,-1.24,-5.26,4.02,time_stop,6,7
T7_S3,7,3,RAIL3,2022-08-15,2022-08-24,7,18.25,19.01,4.17,0.19,3.98,time_stop,8,7
T7_S3,7,3,RAIL3,2023-05-08,2023-05-17,7,20.08,19.86,-1.09,3.43,-4.52,time_stop,7,6
T7_S3,7,3,RAIL3,2023-06-02,2023-06-14,7,21.17,21.89,3.42,5.59,-2.17,time_stop,7,6
T7_S3,7,3,RAIL3,2023-09-14,2023-09-25,7,22.37,22.31,-0.26,-2.61,2.35,time_stop,8,7
T10_SX,10,X,RAIL3,2022-06-01,2022-06-15,10,16.81,16.24,-3.39,-7.53,4.14,time_stop,6,3
T10_SX,10,X,RAIL3,2022-08-15,2022-08-25,8,18.25,19.17,5.00,0.58,4.42,take_profit,8,7
T10_SX,10,X,RAIL3,2023-05-08,2023-05-22,10,20.08,20.16,0.38,3.96,-3.58,time_stop,7,8
T10_SX,10,X,RAIL3,2023-06-02,2023-06-19,10,21.17,21.11,-0.27,6.52,-6.79,time_stop,7,6
T10_SX,10,X,RAIL3,2023-09-14,2023-09-28,10,22.37,21.73,-2.86,-2.95,0.09,time_stop,8,4
T10_S4,10,4,RAIL3,2022-06-01,2022-06-14,9,16.81,16.22,-3.51,-8.48,4.97,score_exit_4,6,3
T10_S4,10,4,RAIL3,2022-08-15,2022-08-25,8,18.25,19.17,5.00,0.58,4.42,take_profit,8,7
T10_S4,10,4,RAIL3,2023-05-08,2023-05-22,10,20.08,20.16,0.38,3.96,-3.58,time_stop,7,8
T10_S4,10,4,RAIL3,2023-06-02,2023-06-19,10,21.17,21.11,-0.27,6.52,-6.79,time_stop,7,6
T10_S4,10,4,RAIL3,2023-09-14,2023-09-28,10,22.37,21.73,-2.86,-2.95,0.09,time_stop,8,4
T10_S3,10,3,RAIL3,2022-06-01,2022-06-15,10,16.81,16.24,-3.39,-7.53,4.14,time_stop,6,3
T10_S3,10,3,RAIL3,2022-08-15,2022-08-25,8,18.25,19.17,5.00,0.58,4.42,take_profit,8,7
T10_S3,10,3,RAIL3,2023-05-08,2023-05-22,10,20.08,20.16,0.38,3.96,-3.58,time_stop,7,8
T10_S3,10,3,RAIL3,2023-06-02,2023-06-19,10,21.17,21.11,-0.27,6.52,-6.79,time_stop,7,6
T10_S3,10,3,RAIL3,2023-09-14,2023-09-28,10,22.37,21.73,-2.86,-2.95,0.09,time_stop,8,4
T15_SX,15,X,RAIL3,2022-06-01,2022-06-23,15,16.81,15.90,-5.43,-11.92,6.49,time_stop,6,3
T15_SX,15,X,RAIL3,2022-08-15,2022-08-25,8,18.25,19.17,5.00,0.58,4.42,take_profit,8,7
T15_SX,15,X,RAIL3,2023-05-08,2023-05-29,15,20.08,19.80,-1.43,4.18,-5.61,time_stop,7,6
T15_SX,15,X,RAIL3,2023-06-02,2023-06-26,15,21.17,20.68,-2.30,4.95,-7.25,time_stop,7,7
T15_SX,15,X,RAIL3,2023-09-14,2023-10-05,15,22.37,20.59,-7.97,-5.05,-2.92,time_stop,8,3
T15_S4,15,4,RAIL3,2022-06-01,2022-06-14,9,16.81,16.22,-3.51,-8.48,4.97,score_exit_4,6,3
T15_S4,15,4,RAIL3,2022-08-15,2022-08-25,8,18.25,19.17,5.00,0.58,4.42,take_profit,8,7
T15_S4,15,4,RAIL3,2023-05-08,2023-05-29,15,20.08,19.80,-1.43,4.18,-5.61,time_stop,7,6
T15_S4,15,4,RAIL3,2023-06-02,2023-06-26,15,21.17,20.68,-2.30,4.95,-7.25,time_stop,7,7
T15_S4,15,4,RAIL3,2023-09-14,2023-10-04,14,22.37,20.72,-7.38,-4.68,-2.70,score_exit_4,8,3
T15_S3,15,3,RAIL3,2022-06-01,2022-06-23,15,16.81,15.90,-5.43,-11.92,6.49,time_stop,6,3
T15_S3,15,3,RAIL3,2022-08-15,2022-08-25,8,18.25,19.17,5.00,0.58,4.42,take_profit,8,7
T15_S3,15,3,RAIL3,2023-05-08,2023-05-29,15,20.08,19.80,-1.43,4.18,-5.61,time_stop,7,6
T15_S3,15,3,RAIL3,2023-06-02,2023-06-26,15,21.17,20.68,-2.30,4.95,-7.25,time_stop,7,7
T15_S3,15,3,RAIL3,2023-09-14,2023-10-05,15,22.37,20.59,-7.97,-5.05,-2.92,time_stop,8,3
T5_SX,5,X,SBSP3,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,7
T5_SX,5,X,SBSP3,2022-10-04,2022-10-11,5,51.29,50.57,-1.41,-1.30,-0.11,time_stop,7,7
T5_SX,5,X,SBSP3,2023-05-15,2023-05-22,5,47.25,46.03,-2.57,1.02,-3.59,time_stop,6,2
T5_SX,5,X,SBSP3,2023-08-17,2023-08-24,5,52.63,53.59,1.82,1.74,0.08,time_stop,6,5
T5_SX,5,X,SBSP3,2024-01-12,2024-01-19,5,69.36,68.82,-0.78,-2.66,1.88,time_stop,7,6
T5_SX,5,X,SBSP3,2025-03-20,2025-03-27,5,94.58,95.85,1.34,0.72,0.62,time_stop,8,7
T5_SX,5,X,SBSP3,2025-08-13,2025-08-20,5,116.57,110.09,-5.56,-1.39,-4.17,time_stop,8,7
T5_S4,5,4,SBSP3,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,7
T5_S4,5,4,SBSP3,2022-10-04,2022-10-11,5,51.29,50.57,-1.41,-1.30,-0.11,time_stop,7,7
T5_S4,5,4,SBSP3,2023-05-15,2023-05-17,2,47.25,45.78,-3.10,0.51,-3.61,score_exit_4,6,1
T5_S4,5,4,SBSP3,2023-08-17,2023-08-24,5,52.63,53.59,1.82,1.74,0.08,time_stop,6,5
T5_S4,5,4,SBSP3,2024-01-12,2024-01-19,5,69.36,68.82,-0.78,-2.66,1.88,time_stop,7,6
T5_S4,5,4,SBSP3,2025-03-20,2025-03-27,5,94.58,95.85,1.34,0.72,0.62,time_stop,8,7
T5_S4,5,4,SBSP3,2025-08-13,2025-08-20,5,116.57,110.09,-5.56,-1.39,-4.17,time_stop,8,7
T5_S3,5,3,SBSP3,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,7
T5_S3,5,3,SBSP3,2022-10-04,2022-10-11,5,51.29,50.57,-1.41,-1.30,-0.11,time_stop,7,7
T5_S3,5,3,SBSP3,2023-05-15,2023-05-17,2,47.25,45.78,-3.10,0.51,-3.61,score_exit_3,6,1
T5_S3,5,3,SBSP3,2023-08-17,2023-08-24,5,52.63,53.59,1.82,1.74,0.08,time_stop,6,5
T5_S3,5,3,SBSP3,2024-01-12,2024-01-19,5,69.36,68.82,-0.78,-2.66,1.88,time_stop,7,6
T5_S3,5,3,SBSP3,2025-03-20,2025-03-27,5,94.58,95.85,1.34,0.72,0.62,time_stop,8,7
T5_S3,5,3,SBSP3,2025-08-13,2025-08-20,5,116.57,110.09,-5.56,-1.39,-4.17,time_stop,8,7
T7_SX,7,X,SBSP3,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,7
T7_SX,7,X,SBSP3,2022-10-04,2022-10-14,7,51.29,48.16,-6.11,-3.68,-2.43,time_stop,7,7
T7_SX,7,X,SBSP3,2023-05-15,2023-05-24,7,47.25,45.30,-4.12,-0.19,-3.93,time_stop,6,2
T7_SX,7,X,SBSP3,2023-08-17,2023-08-28,7,52.63,53.45,1.55,1.92,-0.37,time_stop,6,7
T7_SX,7,X,SBSP3,2024-01-12,2024-01-23,7,69.36,69.96,0.86,-2.11,2.97,time_stop,7,6
T7_SX,7,X,SBSP3,2025-03-20,2025-03-31,7,94.58,94.00,-0.61,-1.20,0.59,time_stop,8,6
T7_SX,7,X,SBSP3,2025-08-13,2025-08-22,7,116.57,113.28,-2.83,1.11,-3.94,time_stop,8,8
T7_S4,7,4,SBSP3,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,7
T7_S4,7,4,SBSP3,2022-10-04,2022-10-14,7,51.29,48.16,-6.11,-3.68,-2.43,time_stop,7,7
T7_S4,7,4,SBSP3,2023-05-15,2023-05-17,2,47.25,45.78,-3.10,0.51,-3.61,score_exit_4,6,1
T7_S4,7,4,SBSP3,2023-08-17,2023-08-28,7,52.63,53.45,1.55,1.92,-0.37,time_stop,6,7
T7_S4,7,4,SBSP3,2024-01-12,2024-01-23,7,69.36,69.96,0.86,-2.11,2.97,time_stop,7,6
T7_S4,7,4,SBSP3,2025-03-20,2025-03-31,7,94.58,94.00,-0.61,-1.20,0.59,time_stop,8,6
T7_S4,7,4,SBSP3,2025-08-13,2025-08-22,7,116.57,113.28,-2.83,1.11,-3.94,time_stop,8,8
T7_S3,7,3,SBSP3,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,7
T7_S3,7,3,SBSP3,2022-10-04,2022-10-14,7,51.29,48.16,-6.11,-3.68,-2.43,time_stop,7,7
T7_S3,7,3,SBSP3,2023-05-15,2023-05-17,2,47.25,45.78,-3.10,0.51,-3.61,score_exit_3,6,1
T7_S3,7,3,SBSP3,2023-08-17,2023-08-28,7,52.63,53.45,1.55,1.92,-0.37,time_stop,6,7
T7_S3,7,3,SBSP3,2024-01-12,2024-01-23,7,69.36,69.96,0.86,-2.11,2.97,time_stop,7,6
T7_S3,7,3,SBSP3,2025-03-20,2025-03-31,7,94.58,94.00,-0.61,-1.20,0.59,time_stop,8,6
T7_S3,7,3,SBSP3,2025-08-13,2025-08-22,7,116.57,113.28,-2.83,1.11,-3.94,time_stop,8,8
T10_SX,10,X,SBSP3,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,7
T10_SX,10,X,SBSP3,2022-10-04,2022-10-19,10,51.29,50.02,-2.49,0.00,-2.49,time_stop,7,7
T10_SX,10,X,SBSP3,2023-05-15,2023-05-29,10,47.25,47.94,1.46,1.23,0.23,time_stop,6,6
T10_SX,10,X,SBSP3,2023-08-17,2023-08-31,10,52.63,52.44,-0.36,0.85,-1.21,time_stop,6,6
T10_SX,10,X,SBSP3,2024-01-12,2024-01-26,10,69.36,69.76,0.57,-1.69,2.26,time_stop,7,5
T10_SX,10,X,SBSP3,2025-03-20,2025-04-03,10,94.58,97.27,2.85,-0.58,3.43,time_stop,8,8
T10_SX,10,X,SBSP3,2025-08-13,2025-08-27,10,116.57,114.38,-1.88,1.90,-3.78,time_stop,8,7
T10_S4,10,4,SBSP3,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,7
T10_S4,10,4,SBSP3,2022-10-04,2022-10-19,10,51.29,50.02,-2.49,0.00,-2.49,time_stop,7,7
T10_S4,10,4,SBSP3,2023-05-15,2023-05-17,2,47.25,45.78,-3.10,0.51,-3.61,score_exit_4,6,1
T10_S4,10,4,SBSP3,2023-08-17,2023-08-31,10,52.63,52.44,-0.36,0.85,-1.21,time_stop,6,6
T10_S4,10,4,SBSP3,2024-01-12,2024-01-26,10,69.36,69.76,0.57,-1.69,2.26,time_stop,7,5
T10_S4,10,4,SBSP3,2025-03-20,2025-04-03,10,94.58,97.27,2.85,-0.58,3.43,time_stop,8,8
T10_S4,10,4,SBSP3,2025-08-13,2025-08-27,10,116.57,114.38,-1.88,1.90,-3.78,time_stop,8,7
T10_S3,10,3,SBSP3,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,7
T10_S3,10,3,SBSP3,2022-10-04,2022-10-19,10,51.29,50.02,-2.49,0.00,-2.49,time_stop,7,7
T10_S3,10,3,SBSP3,2023-05-15,2023-05-17,2,47.25,45.78,-3.10,0.51,-3.61,score_exit_3,6,1
T10_S3,10,3,SBSP3,2023-08-17,2023-08-31,10,52.63,52.44,-0.36,0.85,-1.21,time_stop,6,6
T10_S3,10,3,SBSP3,2024-01-12,2024-01-26,10,69.36,69.76,0.57,-1.69,2.26,time_stop,7,5
T10_S3,10,3,SBSP3,2025-03-20,2025-04-03,10,94.58,97.27,2.85,-0.58,3.43,time_stop,8,8
T10_S3,10,3,SBSP3,2025-08-13,2025-08-27,10,116.57,114.38,-1.88,1.90,-3.78,time_stop,8,7
T15_SX,15,X,SBSP3,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,7
T15_SX,15,X,SBSP3,2022-10-04,2022-10-26,15,51.29,50.05,-2.42,-3.18,0.76,time_stop,7,7
T15_SX,15,X,SBSP3,2023-05-15,2023-06-05,15,47.25,47.30,0.11,3.48,-3.37,time_stop,6,5
T15_SX,15,X,SBSP3,2023-08-17,2023-09-08,15,52.63,52.23,-0.77,0.27,-1.04,time_stop,6,6
T15_SX,15,X,SBSP3,2024-01-12,2024-02-02,15,69.36,71.30,2.79,-2.87,5.66,time_stop,7,6
T15_SX,15,X,SBSP3,2025-03-20,2025-04-10,15,94.58,96.76,2.31,-4.22,6.53,time_stop,8,6
T15_SX,15,X,SBSP3,2025-08-13,2025-09-03,15,116.57,115.02,-1.33,2.40,-3.73,time_stop,8,7
T15_S4,15,4,SBSP3,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,7
T15_S4,15,4,SBSP3,2022-10-04,2022-10-26,15,51.29,50.05,-2.42,-3.18,0.76,time_stop,7,7
T15_S4,15,4,SBSP3,2023-05-15,2023-05-17,2,47.25,45.78,-3.10,0.51,-3.61,score_exit_4,6,1
T15_S4,15,4,SBSP3,2023-08-17,2023-09-08,15,52.63,52.23,-0.77,0.27,-1.04,time_stop,6,6
T15_S4,15,4,SBSP3,2024-01-12,2024-02-02,15,69.36,71.30,2.79,-2.87,5.66,time_stop,7,6
T15_S4,15,4,SBSP3,2025-03-20,2025-04-10,15,94.58,96.76,2.31,-4.22,6.53,time_stop,8,6
T15_S4,15,4,SBSP3,2025-08-13,2025-09-03,15,116.57,115.02,-1.33,2.40,-3.73,time_stop,8,7
T15_S3,15,3,SBSP3,2022-04-01,2022-04-04,1,41.47,43.54,5.00,-0.34,5.34,take_profit,7,7
T15_S3,15,3,SBSP3,2022-10-04,2022-10-26,15,51.29,50.05,-2.42,-3.18,0.76,time_stop,7,7
T15_S3,15,3,SBSP3,2023-05-15,2023-05-17,2,47.25,45.78,-3.10,0.51,-3.61,score_exit_3,6,1
T15_S3,15,3,SBSP3,2023-08-17,2023-09-08,15,52.63,52.23,-0.77,0.27,-1.04,time_stop,6,6
T15_S3,15,3,SBSP3,2024-01-12,2024-02-02,15,69.36,71.30,2.79,-2.87,5.66,time_stop,7,6
T15_S3,15,3,SBSP3,2025-03-20,2025-04-10,15,94.58,96.76,2.31,-4.22,6.53,time_stop,8,6
T15_S3,15,3,SBSP3,2025-08-13,2025-09-03,15,116.57,115.02,-1.33,2.40,-3.73,time_stop,8,7
T5_SX,5,X,SAPR11,2023-03-31,2023-04-04,2,15.26,16.02,5.00,0.02,4.98,take_profit,7,5
T5_SX,5,X,SAPR11,2023-08-14,2023-08-21,5,19.50,19.36,-0.72,-2.22,1.50,time_stop,8,8
T5_SX,5,X,SAPR11,2023-10-16,2023-10-23,5,20.95,20.05,-4.32,-3.18,-1.14,time_stop,8,5
T5_SX,5,X,SAPR11,2024-09-06,2024-09-10,2,27.51,28.88,5.00,-0.25,5.25,take_profit,6,5
T5_SX,5,X,SAPR11,2024-09-11,2024-09-18,5,29.87,29.64,-0.77,-0.88,0.11,time_stop,7,7
T5_SX,5,X,SAPR11,2024-11-28,2024-11-29,1,25.62,26.90,5.00,0.84,4.16,take_profit,5,7
T5_SX,5,X,SAPR11,2024-12-02,2024-12-05,3,27.95,29.35,5.00,2.16,2.84,take_profit,7,6
T5_SX,5,X,SAPR11,2025-06-16,2025-06-24,5,33.91,34.67,2.24,-1.47,3.71,time_stop,6,7
T5_SX,5,X,SAPR11,2025-07-01,2025-07-08,5,36.31,36.05,-0.73,-0.27,-0.46,time_stop,8,7
T5_SX,5,X,SAPR11,2026-01-12,2026-01-19,5,43.60,43.60,0.00,1.12,-1.12,time_stop,8,7
T5_S4,5,4,SAPR11,2023-03-31,2023-04-04,2,15.26,16.02,5.00,0.02,4.98,take_profit,7,5
T5_S4,5,4,SAPR11,2023-08-14,2023-08-21,5,19.50,19.36,-0.72,-2.22,1.50,time_stop,8,8
T5_S4,5,4,SAPR11,2023-10-16,2023-10-23,5,20.95,20.05,-4.32,-3.18,-1.14,time_stop,8,5
T5_S4,5,4,SAPR11,2024-09-06,2024-09-10,2,27.51,28.88,5.00,-0.25,5.25,take_profit,6,5
T5_S4,5,4,SAPR11,2024-09-11,2024-09-18,5,29.87,29.64,-0.77,-0.88,0.11,time_stop,7,7
T5_S4,5,4,SAPR11,2024-11-28,2024-11-29,1,25.62,26.90,5.00,0.84,4.16,take_profit,5,7
T5_S4,5,4,SAPR11,2024-12-02,2024-12-05,3,27.95,29.35,5.00,2.16,2.84,take_profit,7,6
T5_S4,5,4,SAPR11,2025-06-16,2025-06-24,5,33.91,34.67,2.24,-1.47,3.71,time_stop,6,7
T5_S4,5,4,SAPR11,2025-07-01,2025-07-08,5,36.31,36.05,-0.73,-0.27,-0.46,time_stop,8,7
T5_S4,5,4,SAPR11,2026-01-12,2026-01-19,5,43.60,43.60,0.00,1.12,-1.12,time_stop,8,7
T5_S3,5,3,SAPR11,2023-03-31,2023-04-04,2,15.26,16.02,5.00,0.02,4.98,take_profit,7,5
T5_S3,5,3,SAPR11,2023-08-14,2023-08-21,5,19.50,19.36,-0.72,-2.22,1.50,time_stop,8,8
T5_S3,5,3,SAPR11,2023-10-16,2023-10-23,5,20.95,20.05,-4.32,-3.18,-1.14,time_stop,8,5
T5_S3,5,3,SAPR11,2024-09-06,2024-09-10,2,27.51,28.88,5.00,-0.25,5.25,take_profit,6,5
T5_S3,5,3,SAPR11,2024-09-11,2024-09-18,5,29.87,29.64,-0.77,-0.88,0.11,time_stop,7,7
T5_S3,5,3,SAPR11,2024-11-28,2024-11-29,1,25.62,26.90,5.00,0.84,4.16,take_profit,5,7
T5_S3,5,3,SAPR11,2024-12-02,2024-12-05,3,27.95,29.35,5.00,2.16,2.84,take_profit,7,6
T5_S3,5,3,SAPR11,2025-06-16,2025-06-24,5,33.91,34.67,2.24,-1.47,3.71,time_stop,6,7
T5_S3,5,3,SAPR11,2025-07-01,2025-07-08,5,36.31,36.05,-0.73,-0.27,-0.46,time_stop,8,7
T5_S3,5,3,SAPR11,2026-01-12,2026-01-19,5,43.60,43.60,0.00,1.12,-1.12,time_stop,8,7
T7_SX,7,X,SAPR11,2023-03-31,2023-04-04,2,15.26,16.02,5.00,0.02,4.98,take_profit,7,5
T7_SX,7,X,SAPR11,2023-08-14,2023-08-23,7,19.50,19.54,0.18,0.87,-0.69,time_stop,8,7
T7_SX,7,X,SAPR11,2023-10-16,2023-10-25,7,20.95,20.18,-3.69,-3.18,-0.51,time_stop,8,7
T7_SX,7,X,SAPR11,2024-09-06,2024-09-10,2,27.51,28.88,5.00,-0.25,5.25,take_profit,6,5
T7_SX,7,X,SAPR11,2024-09-11,2024-09-20,7,29.87,29.34,-1.76,-2.73,0.97,time_stop,7,7
T7_SX,7,X,SAPR11,2024-11-28,2024-11-29,1,25.62,26.90,5.00,0.84,4.16,take_profit,5,7
T7_SX,7,X,SAPR11,2024-12-02,2024-12-05,3,27.95,29.35,5.00,2.16,2.84,take_profit,7,6
T7_SX,7,X,SAPR11,2025-06-16,2025-06-26,7,33.91,35.60,5.00,-1.55,6.55,take_profit,6,7
T7_SX,7,X,SAPR11,2025-07-01,2025-07-10,7,36.31,35.53,-2.15,-2.13,-0.02,time_stop,8,7
T7_SX,7,X,SAPR11,2026-01-12,2026-01-21,7,43.60,44.16,1.28,5.49,-4.21,time_stop,8,7
T7_S4,7,4,SAPR11,2023-03-31,2023-04-04,2,15.26,16.02,5.00,0.02,4.98,take_profit,7,5
T7_S4,7,4,SAPR11,2023-08-14,2023-08-23,7,19.50,19.54,0.18,0.87,-0.69,time_stop,8,7
T7_S4,7,4,SAPR11,2023-10-16,2023-10-25,7,20.95,20.18,-3.69,-3.18,-0.51,time_stop,8,7
T7_S4,7,4,SAPR11,2024-09-06,2024-09-10,2,27.51,28.88,5.00,-0.25,5.25,take_profit,6,5
T7_S4,7,4,SAPR11,2024-09-11,2024-09-20,7,29.87,29.34,-1.76,-2.73,0.97,time_stop,7,7
T7_S4,7,4,SAPR11,2024-11-28,2024-11-29,1,25.62,26.90,5.00,0.84,4.16,take_profit,5,7
T7_S4,7,4,SAPR11,2024-12-02,2024-12-05,3,27.95,29.35,5.00,2.16,2.84,take_profit,7,6
T7_S4,7,4,SAPR11,2025-06-16,2025-06-26,7,33.91,35.60,5.00,-1.55,6.55,take_profit,6,7
