ticker,data,mrs,rsv,atr_ratio,close,variacao,ret_5d,ret_bova_5d,ret_rel_5d,ret_10d,ret_bova_10d,ret_rel_10d,ret_20d,ret_bova_20d,ret_rel_20d,dias_mrs,dias_rsv,mrs_recuo
EZTC3,2022-08-10,5.224,3.757,1.189,12.420,G,8.500,3.219,5.281,-1.503,2.459,-3.962,2.996,-0.357,3.352,,,
EZTC3,2023-05-10,1.855,72.547,1.033,10.650,G,0.250,1.962,-1.713,2.657,1.250,1.407,18.547,7.512,11.035,,,
EZTC3,2024-11-01,4.078,384.025,1.033,10.140,G,1.060,-0.080,1.140,-0.005,-0.152,0.147,-15.274,-1.541,-13.733,,,
FLRY3,2023-10-02,3.553,211.022,1.080,13.050,G,-0.575,0.224,-0.799,-1.660,0.762,-2.423,-4.278,-1.677,-2.601,,,
FLRY3,2024-09-03,0.223,70.876,1.034,14.070,G,2.108,0.000,2.108,2.666,0.536,2.130,-6.138,-1.355,-4.783,,,
FLRY3,2025-07-21,12.397,537.509,1.233,13.400,G,-0.620,-1.486,0.866,-1.447,-0.915,-0.533,-0.191,2.386,-2.577,,,
FLRY3,2025-12-10,0.885,18.191,1.097,14.820,G,-1.754,-1.058,-0.697,0.472,1.167,-0.694,2.092,1.968,0.124,,,
FLRY3,2026-01-06,2.408,95.599,1.046,15.590,G,-2.951,-0.705,-2.245,0.321,1.698,-1.377,8.724,13.727,-5.003,,,
FLRY3,2026-01-09,1.690,98.510,1.030,15.500,G,-0.452,0.918,-1.370,8.194,9.744,-1.550,9.226,11.955,-2.729,,,
GGBR4,2022-03-03,3.944,141.215,1.152,17.120,G,7.423,-1.459,8.882,5.074,-2.090,7.164,9.629,4.125,5.503,,,
GGBR4,2023-07-25,0.892,126.440,1.123,21.580,G,0.552,-0.390,0.942,-7.069,-2.297,-4.772,-11.648,-4.721,-6.927,,,
GGBR4,2023-07-31,1.364,108.194,1.079,21.760,G,-5.026,-1.984,-3.042,-11.658,-3.934,-7.724,-12.368,-3.773,-8.596,,,
GGBR4,2024-07-25,0.439,56.232,1.075,17.280,G,-0.819,1.087,-1.905,-5.131,2.361,-7.492,0.470,7.483,-7.013,,,
GGBR4,2025-11-12,0.817,16.934,1.031,19.050,G,-2.940,-1.580,-1.360,0.315,0.570,-0.255,4.252,1.133,3.119,,,
GGPS3,2024-01-05,1.656,33.547,1.052,15.980,G,-1.968,1.751,-3.719,-2.606,6.053,-8.660,-0.798,7.142,-7.940,,,
GGPS3,2025-08-13,3.660,203.733,1.118,14.310,G,1.238,-2.192,3.429,5.631,0.288,5.343,9.530,-2.302,11.832,,,
GMAT3,2022-08-15,0.496,125.407,1.294,5.160,G,8.197,-2.056,10.252,14.390,-0.523,14.913,22.040,-1.826,23.866,,,
GMAT3,2022-08-17,4.544,67.140,1.268,5.390,G,7.143,-0.736,7.879,11.847,-3.782,15.629,17.596,-3.528,21.123,,,
GMAT3,2023-03-09,4.677,164.468,1.024,5.350,G,2.807,-1.536,4.343,-8.070,-6.873,-1.197,-5.789,-3.909,-1.880,,,
GMAT3,2023-09-01,0.230,296.932,1.034,6.560,G,-2.718,-0.500,-2.218,0.858,0.526,0.332,-3.433,-2.245,-1.189,,,
GMAT3,2024-02-21,2.446,23.087,1.068,7.320,G,1.926,0.063,1.862,0.128,-0.816,0.945,7.317,-0.579,7.896,,,
GMAT3,2024-08-07,2.839,61.549,1.012,7.090,G,8.188,4.547,3.641,5.503,7.014,-1.511,7.114,6.724,0.390,,,
GMAT3,2025-02-17,1.415,57.411,1.137,7.080,G,-7.755,-2.204,-5.552,-14.966,-4.152,-10.814,-6.259,3.473,-9.732,,,
GMAT3,2025-04-03,5.703,116.426,1.029,7.370,G,-1.847,-3.661,1.814,-1.451,-1.226,-0.226,1.319,1.780,-0.461,,,
GOAU4,2022-03-03,0.220,48.149,1.143,6.200,G,5.452,-1.459,6.911,4.659,-2.090,6.749,8.007,4.125,3.882,,,
GOAU4,2022-11-04,2.985,12.396,1.140,6.810,G,12.170,-4.781,16.951,10.383,-6.947,17.330,18.084,-7.342,25.426,,,
GOAU4,2023-07-25,1.613,65.209,1.114,8.450,G,1.626,-0.390,2.016,-5.322,-2.297,-3.025,-11.157,-4.721,-6.436,,,
GOAU4,2024-04-15,1.917,117.957,1.111,7.560,G,2.204,0.206,1.998,-2.112,1.826,-3.938,2.938,2.682,0.256,,,
GOAU4,2024-05-02,0.513,15.228,1.216,7.520,G,3.967,0.949,3.018,7.222,0.973,6.249,0.468,-3.802,4.270,,,
GOAU4,2025-10-03,0.100,25.206,1.039,7.380,G,0.300,-2.415,2.714,3.397,-0.581,3.977,10.789,3.675,7.114,,,
HAPV3,2023-08-04,2.819,23.313,1.001,71.400,G,9.874,-1.219,11.093,-2.731,-3.424,0.693,-6.933,-1.392,-5.541,,,
HAPV3,2023-10-10,3.099,87.828,1.106,63.900,G,-10.798,-2.440,-8.358,-9.155,-3.341,-5.814,4.695,1.812,2.883,,,
HAPV3,2023-10-23,1.462,27.140,1.136,60.000,G,-9.000,-0.357,-8.643,8.000,5.780,2.220,14.000,11.706,2.294,,,
HAPV3,2023-11-07,4.456,80.295,1.016,64.800,G,5.324,3.406,1.918,5.556,5.602,-0.047,-1.157,5.230,-6.388,,,
HAPV3,2024-05-14,2.441,200.452,1.035,66.750,G,0.674,-0.889,1.564,-6.742,-3.710,-3.032,-14.831,-6.690,-8.141,,,
HAPV3,2024-09-03,2.445,20.061,1.017,65.550,G,3.432,0.000,3.432,5.492,0.536,4.956,-7.551,-1.355,-6.197,,,
HAPV3,2025-08-25,0.453,9.819,1.065,39.100,G,6.266,2.354,3.912,3.453,2.731,0.722,-3.939,5.092,-9.031,,,
HYPE3,2022-02-14,2.896,0.278,1.028,27.510,G,-0.777,-1.890,1.113,3.700,1.443,2.258,4.726,-2.173,6.899,,,
HYPE3,2023-06-09,0.622,782.455,1.095,40.690,G,-1.418,1.493,-2.911,-4.581,1.855,-6.436,0.440,1.749,-1.309,,,
HYPE3,2025-10-30,3.882,102.630,1.116,25.350,G,-3.779,3.020,-6.799,0.701,5.765,-5.064,4.402,6.966,-2.564,,,
IGTI11,2024-01-29,0.217,48.256,1.079,22.100,G,-0.800,2.908,-3.708,-0.379,3.961,-4.340,0.678,6.488,-5.811,,,
IGTI11,2024-02-22,0.182,166.280,1.009,22.310,G,-1.171,5.400,-6.570,-0.415,9.233,-9.648,2.065,7.259,-5.195,,,
IGTI11,2024-02-28,0.138,67.379,1.033,22.250,G,-1.095,3.482,-4.577,2.148,6.121,-3.972,-0.590,5.589,-6.179,,,
INTB3,2024-04-30,5.389,331.478,1.238,19.930,G,5.804,2.754,3.050,7.500,1.512,5.988,3.125,-2.664,5.789,,,
INTB3,2024-08-01,0.232,30.387,1.070,19.040,G,1.867,1.261,0.606,5.404,5.455,-0.051,5.310,6.813,-1.503,,,
INTB3,2024-08-08,0.555,53.588,1.221,19.390,G,3.472,4.142,-0.670,6.713,5.004,1.709,0.926,6.057,-5.132,,,
INTB3,2025-06-26,1.284,12.892,1.048,15.040,G,-6.707,2.956,-9.663,-12.439,-0.261,-12.178,-9.268,-2.374,-6.894,,,
IRBR3,2024-08-15,3.157,200.300,1.565,42.490,G,10.214,0.828,9.387,14.545,1.287,13.257,10.261,-0.138,10.399,,,
ISAE4,2022-12-29,0.255,72.490,1.080,18.500,G,-5.043,-2.369,-2.675,-2.174,1.367,-3.541,-0.870,3.390,-4.259,,,
ITSA4,2022-03-09,1.149,35.195,1.155,5.700,G,-0.498,-2.405,1.907,7.570,2.842,4.728,4.270,3.726,0.544,,,
ITSA4,2022-09-20,1.977,10.746,1.090,5.710,G,-3.764,-3.831,0.067,4.985,3.215,1.769,5.697,3.215,2.481,,,
ITSA4,2023-02-08,5.788,121.948,1.081,5.830,G,-1.243,-0.273,-0.970,-5.989,-3.724,-2.265,-8.552,-5.765,-2.788,,,
ITSA4,2023-11-07,1.219,49.490,1.085,6.500,G,4.082,3.406,0.675,6.337,5.602,0.735,9.098,5.230,3.867,,,
ITSA4,2024-11-26,0.573,77.083,1.135,8.170,G,-7.247,-3.135,-4.113,-4.727,-1.477,-3.250,-9.723,-6.861,-2.862,,,
ITSA4,2025-11-13,0.167,71.257,1.045,10.930,G,-1.340,-1.395,0.055,3.266,1.136,2.131,5.720,2.206,3.514,,,
ITSA4,2025-11-28,1.809,244.047,1.092,11.290,G,0.435,-1.072,1.507,2.376,1.059,1.318,3.450,1.380,2.070,,,
ITUB4,2023-02-08,4.271,229.199,1.080,18.400,G,0.715,-0.273,0.988,-3.424,-3.724,0.300,-9.380,-5.765,-3.616,,,
ITUB4,2023-07-28,0.962,13.654,1.116,20.230,G,-2.252,-0.738,-1.514,-3.094,-1.948,-1.146,-5.828,-3.750,-2.078,,,
ITUB4,2023-08-28,1.382,63.289,1.005,19.700,G,-1.269,0.564,-1.833,-0.512,0.634,-1.147,-3.204,-2.511,-0.693,,,
ITUB4,2023-09-11,0.246,25.150,1.012,19.480,G,0.219,1.031,-0.812,-0.667,-0.802,0.135,1.827,-1.533,3.361,,,
ITUB4,2023-09-20,0.368,2.958,1.001,19.800,G,-3.874,-3.764,-0.110,-1.420,-4.216,2.796,-1.964,-3.851,1.887,,,
ITUB4,2025-11-13,0.295,66.444,1.068,37.090,G,-1.162,-1.395,0.233,2.967,1.136,1.832,3.985,2.206,1.779,,,
ITUB4,2025-11-28,1.576,223.962,1.049,38.190,G,-0.871,-1.072,0.201,0.989,1.059,-0.070,2.632,1.380,1.252,,,
KLBN11,2022-12-06,0.578,3.268,1.006,14.960,G,-1.352,-6.033,4.681,-4.297,-2.989,-1.309,-1.721,-4.516,2.795,,,
KLBN11,2024-03-15,2.433,81.103,1.072,18.130,G,5.024,0.277,4.747,7.643,0.342,7.301,4.981,-1.074,6.055,,,
KLBN11,2024-08-20,1.025,8.697,1.017,19.340,G,0.182,0.430,-0.248,-1.913,-1.367,-0.547,-1.777,-0.838,-0.939,,,
LREN3,2024-05-08,3.719,168.900,1.034,13.990,G,-11.573,-1.209,-10.364,-22.196,-2.926,-19.269,-20.593,-5.050,-15.544,,,
LREN3,2024-08-09,1.705,43.103,1.150,12.980,G,4.401,2.486,1.916,14.887,3.815,11.072,14.693,3.013,11.680,,,
LWSA3,2022-08-15,2.647,11.463,1.292,9.510,G,-3.912,-2.056,-1.857,-8.206,-0.523,-7.683,-11.927,-1.826,-10.101,,,
LWSA3,2023-08-23,1.821,34.681,1.058,6.780,G,-3.108,-0.350,-2.758,-5.811,-1.794,-4.017,-14.459,-1.487,-12.972,,,
MBRF3,2023-09-08,2.265,136.571,1.090,6.510,G,-4.605,2.920,-7.525,-7.368,0.851,-8.219,-9.737,-0.896,-8.841,,,
MBRF3,2023-09-12,0.325,212.714,1.090,6.520,G,-2.497,-0.105,-2.392,-8.016,-3.126,-4.890,-7.359,-0.954,-6.404,,,
MBRF3,2023-11-07,3.084,104.754,1.111,6.560,G,3.133,3.406,-0.273,16.188,5.602,10.586,23.107,5.230,17.877,,,
MBRF3,2025-11-14,3.916,19.857,1.324,24.400,G,-14.754,-1.289,-13.465,-24.754,0.752,-25.506,-17.213,3.259,-20.472,,,
MGLU3,2022-11-03,0.124,30.366,1.013,42.110,G,-18.275,-6.189,-12.086,-35.318,-7.294,-28.024,-33.470,-4.553,-28.917,,,
MGLU3,2023-01-16,1.524,28.757,1.178,33.290,G,4.935,2.304,2.631,13.247,3.062,10.184,7.273,0.000,7.273,,,
MGLU3,2023-01-23,5.994,60.453,1.154,34.940,G,7.921,0.741,7.179,2.228,-2.456,4.684,-12.871,-3.985,-8.886,,,
MGLU3,2025-04-09,0.609,12.114,1.275,9.030,G,5.937,0.586,5.350,6.960,5.572,1.388,-7.430,7.098,-14.527,,,
MOVI3,2023-11-10,2.095,18.678,1.003,9.520,G,1.577,4.478,-2.901,1.206,4.213,-3.007,8.163,5.213,2.950,,,
MOVI3,2025-04-03,5.047,136.397,1.344,5.260,G,-3.327,-3.661,0.334,6.130,-1.226,7.355,16.858,1.780,15.078,,,
MRVE3,2022-08-04,8.454,168.009,1.138,11.080,G,-10.133,3.318,-13.451,-6.044,7.279,-13.324,-1.778,4.011,-5.788,,,
MRVE3,2022-08-15,2.053,32.751,1.328,11.090,G,-14.387,-2.056,-12.332,-7.194,-0.523,-6.671,9.414,-1.826,11.240,,,
MRVE3,2022-09-01,3.155,198.996,1.025,10.880,G,10.317,1.698,8.619,13.575,-0.929,14.503,14.168,-0.122,14.290,,,
MRVE3,2023-05-10,4.471,68.815,1.116,8.800,G,1.136,1.962,-0.826,3.409,1.250,2.159,32.841,7.512,25.329,,,
MRVE3,2025-06-30,0.288,35.525,1.100,6.370,G,-3.611,0.442,-4.052,-1.570,-2.768,1.198,-6.593,-4.858,-1.735,,,
MRVE3,2025-07-23,2.801,120.324,1.014,6.210,G,-2.576,-1.103,-1.474,2.576,-0.680,3.256,14.493,-0.446,14.938,,,
MRVE3,2025-10-08,0.025,27.776,1.068,6.350,G,2.992,0.208,2.784,8.189,1.925,6.264,22.205,8.032,14.173,,,
MRVE3,2025-10-15,2.823,10.159,1.038,6.540,G,5.046,1.713,3.332,8.716,4.165,4.550,24.465,10.718,13.747,,,
MULT3,2023-10-24,0.474,63.684,1.048,23.120,G,-3.322,-0.562,-2.759,3.434,4.790,-1.356,7.969,11.466,-3.497,,,
MULT3,2024-08-06,1.465,60.222,1.096,23.840,G,4.931,4.921,0.011,5.832,7.903,-2.071,0.157,6.428,-6.272,,,
MULT3,2025-11-05,0.764,26.369,1.019,28.350,G,2.058,2.700,-0.642,3.418,1.077,2.341,7.115,7.255,-0.140,,,
NEOE3,2024-11-18,0.907,88.482,1.134,18.270,G,2.664,1.800,0.863,-1.793,-1.391,-0.402,4.969,-2.259,7.228,,,
PCAR3,2022-08-31,3.897,137.888,1.068,21.690,G,1.429,0.331,1.099,-0.876,0.265,-1.141,-9.774,-1.918,-7.856,,,
PCAR3,2022-09-02,2.419,61.466,1.138,21.600,G,3.287,2.297,0.990,-0.972,1.055,-2.027,-7.454,4.958,-12.412,,,
PCAR3,2022-11-30,0.422,27.700,1.040,20.770,G,-6.115,-2.754,-3.361,-15.840,-7.257,-8.583,-19.307,-1.639,-17.667,,,
PCAR3,2023-07-04,6.333,311.288,1.390,20.350,G,11.499,-1.250,12.748,10.565,-1.119,11.685,0.049,1.978,-1.929,,,
PCAR3,2024-10-23,2.895,3.630,1.083,3.320,G,-6.024,1.129,-7.153,-5.422,0.389,-5.811,-18.373,0.167,-18.540,,,
PCAR3,2025-03-31,5.849,80.494,1.052,3.090,G,3.883,-3.590,7.473,28.155,-0.699,28.854,36.893,3.401,33.492,,,
PCAR3,2025-05-07,1.473,293.857,1.223,3.100,G,6.452,3.825,2.627,0.000,3.364,-3.364,-2.258,2.765,-5.023,,,
PETR3,2025-03-20,0.008,24.106,1.090,35.890,G,4.484,0.722,3.762,-0.806,-0.582,-0.224,-14.514,-1.801,-12.714,,,
PETR4,2023-02-06,0.857,16.755,1.027,14.590,G,3.957,0.209,3.748,-0.078,-1.568,1.490,-1.396,-1.929,0.532,,,
PETR4,2024-08-26,5.640,362.829,1.234,32.920,G,-1.440,-1.584,0.143,-4.069,-1.629,-2.440,-7.430,-4.662,-2.768,,,
PETR4,2025-03-17,0.140,15.670,1.223,32.470,G,1.632,0.337,1.295,2.765,-0.360,3.126,-12.251,-1.057,-11.194,,,
PETR4,2025-03-21,0.956,77.555,1.100,33.040,G,1.712,-0.225,1.937,-6.114,-3.822,-2.292,-13.900,-1.279,-12.621,,,
POMO4,2022-05-25,1.230,11.140,1.006,1.460,G,3.571,0.759,2.812,-2.500,-1.931,-0.569,-7.143,-11.251,4.108,,,
POMO4,2022-09-28,7.299,163.458,1.159,1.520,G,-5.822,8.109,-13.931,-4.795,5.190,-9.984,-5.479,4.942,-10.421,,,
POMO4,2022-10-14,1.445,75.761,1.092,1.480,G,-2.113,7.586,-9.699,-2.817,4.417,-7.234,-12.324,0.943,-13.266,,,
POMO4,2024-08-23,1.876,57.107,1.200,5.140,G,7.592,0.470,7.122,15.643,-0.773,16.416,14.618,-3.296,17.914,,,
PRIO3,2023-06-21,1.275,163.128,1.054,38.610,G,-6.543,-2.787,-3.756,-0.129,-0.370,0.241,14.145,-2.167,16.313,,,
PRIO3,2024-03-12,1.960,165.173,1.076,47.500,G,3.600,-0.065,3.665,-0.442,-0.460,0.018,5.663,0.275,5.389,,,
PRIO3,2024-03-28,3.129,17.248,1.078,48.740,G,3.508,-1.150,4.659,4.350,-1.778,6.127,1.046,-1.206,2.253,,,
PRIO3,2024-08-09,0.726,4.384,1.260,47.830,G,2.864,2.486,0.379,-1.631,3.815,-5.446,-11.227,3.013,-14.240,,,
PSSA3,2022-08-08,4.849,55.614,1.236,18.030,G,2.147,3.979,-1.832,-2.473,1.842,-4.315,5.108,3.483,1.625,,,
PSSA3,2022-08-24,1.865,102.040,1.159,18.090,G,1.033,-3.068,4.101,1.320,-2.748,4.068,8.068,0.870,7.198,,,
PSSA3,2023-06-07,3.965,125.464,1.053,22.440,G,5.226,3.239,1.988,6.659,3.113,3.546,13.642,1.664,11.978,,,
PSSA3,2023-09-08,0.770,21.493,1.048,23.170,G,4.479,2.920,1.560,3.522,0.851,2.671,2.450,-0.896,3.346,,,
PSSA3,2023-11-13,0.435,10.763,1.019,24.690,G,-1.560,4.229,-5.788,1.596,5.051,-3.455,2.466,4.948,-2.481,,,
PSSA3,2023-12-06,0.189,18.443,1.012,25.630,G,-0.699,3.278,-3.977,-1.048,4.190,-5.238,1.872,5.628,-3.756,,,
PSSA3,2024-02-28,2.341,360.732,1.173,26.610,G,0.171,-0.879,1.050,5.141,-1.497,6.637,8.122,-1.750,9.872,,,
PSSA3,2024-05-14,0.310,33.275,1.028,26.390,G,9.415,-0.889,10.305,5.320,-3.710,9.030,3.570,-6.690,10.260,,,
RADL3,2023-10-23,1.491,21.268,1.052,24.970,G,-4.377,-0.357,-4.021,-2.264,5.780,-8.044,7.170,11.706,-4.536,,,
RADL3,2023-11-28,0.119,141.134,1.120,27.860,G,-3.382,0.236,-3.618,-3.617,-0.098,-3.519,-1.044,6.120,-7.164,,,
RADL3,2025-11-05,1.377,98.284,1.043,19.660,G,13.119,2.700,10.419,14.851,1.077,13.774,19.208,7.255,11.953,,,
RAIL3,2022-10-11,3.796,140.095,1.081,18.060,G,8.947,1.317,7.631,6.158,-1.903,8.061,3.158,-4.320,7.477,,,
RAIL3,2024-08-01,3.073,32.715,1.017,21.950,G,4.017,1.261,2.757,4.148,5.455,-1.307,-3.755,6.813,-10.568,,,
RAIZ4,2023-05-19,1.888,16.148,1.175,3.490,G,-5.722,-4.331,-1.391,1.090,2.021,-0.931,8.174,1.396,6.779,,,
RAIZ4,2023-05-30,2.783,43.067,1.085,3.420,G,8.889,1.304,7.585,9.444,-1.574,11.019,21.944,4.616,17.328,,,
RAIZ4,2023-08-24,2.632,132.592,1.057,3.570,G,-2.681,-1.187,-1.494,-0.536,0.614,-1.150,1.072,5.118,-4.045,,,
RAIZ4,2023-09-05,3.082,95.660,1.085,3.580,G,5.348,-2.867,8.214,1.872,2.558,-0.686,-7.219,-1.971,-5.249,,,
RAIZ4,2023-12-21,1.266,7.741,1.063,4.010,G,1.241,2.493,-1.253,1.737,2.825,-1.088,-7.444,-1.220,-6.224,,,
RAPT4,2024-07-01,0.423,387.774,1.175,10.940,G,1.494,1.536,-0.042,8.172,3.832,4.340,-4.199,1.966,-6.165,,,
RDOR3,2024-05-07,5.763,315.818,1.059,26.380,G,3.227,-0.470,3.697,4.168,-1.356,5.524,-9.580,-5.981,-3.599,,,
RECV3,2024-01-18,5.058,261.858,1.057,16.920,G,2.870,4.478,-1.609,0.261,4.213,-3.952,0.174,5.213,-5.039,,,
RECV3,2024-04-24,1.895,236.855,1.011,16.250,G,-1.047,1.308,-2.355,-3.090,-1.418,-1.671,-9.808,-1.949,-7.858,,,
RECV3,2024-07-02,3.433,32.610,1.061,16.140,G,1.424,1.531,-0.107,3.436,1.408,2.028,0.982,-1.596,2.578,,,
RENT3,2025-04-10,1.697,10.216,1.146,36.030,G,7.620,2.528,5.092,15.134,6.677,8.457,11.604,9.886,1.719,,,
SANB11,2023-01-10,0.071,20.610,1.082,24.680,G,-4.716,0.578,-5.295,-5.508,2.099,-7.607,-6.776,-2.874,-3.902,,,
SANB11,2023-11-08,0.630,38.830,1.166,25.210,G,9.633,4.709,4.924,6.102,6.371,-0.269,5.279,5.860,-0.581,,,
SANB11,2024-04-30,1.716,273.838,1.286,25.690,G,1.246,2.754,-1.508,-2.907,1.512,-4.418,-4.118,-2.664,-1.454,,,
SANB11,2024-05-23,0.456,73.129,1.048,25.020,G,-1.421,-2.015,0.594,-3.091,-3.278,0.188,-2.167,-2.543,0.376,,,
SANB11,2024-07-29,0.909,40.095,1.092,25.730,G,-0.736,-1.369,0.633,1.472,3.394,-1.922,9.601,7.897,1.703,,,
SANB11,2025-02-05,2.397,238.448,1.026,25.150,G,-3.656,-0.915,-2.741,-2.880,1.340,-4.221,-4.210,-0.343,-3.867,,,
SANB11,2025-09-05,1.987,20.778,1.017,28.060,G,-1.816,-0.315,-1.501,-0.377,2.248,-2.625,-1.233,1.124,-2.358,,,
SANB11,2025-10-24,0.389,20.509,1.002,28.510,G,6.974,2.385,4.589,11.268,5.455,5.813,13.672,6.538,7.134,,,
SANB11,2025-12-15,0.690,39.845,1.110,32.260,G,-0.850,-2.698,1.848,2.398,-1.261,3.660,0.983,1.380,-0.397,,,
SAPR11,2022-11-21,4.254,136.665,1.461,15.510,G,0.463,-0.877,1.340,-7.570,-0.424,-7.145,-11.895,-4.440,-7.455,,,
SAPR11,2024-11-27,3.802,26.221,1.139,25.680,G,11.889,-1.088,12.977,3.807,2.023,1.785,-1.042,-5.512,4.470,,,
SAPR11,2025-04-01,1.214,73.627,1.055,26.860,G,-2.970,-5.467,2.497,2.687,-1.437,4.124,5.552,2.976,2.576,,,
SAPR11,2025-12-02,1.474,63.191,1.221,38.000,G,-4.879,-2.165,-2.714,-4.879,-1.779,-3.100,6.183,0.348,5.835,,,
SAPR11,2025-12-18,0.823,25.696,1.163,37.210,G,4.956,1.647,3.310,10.262,2.544,7.718,18.674,9.099,9.575,,,
SBSP3,2022-02-17,2.227,35.684,1.044,32.290,G,7.425,-1.485,8.910,10.577,-1.824,12.401,21.528,2.603,18.925,,,
SBSP3,2023-05-12,2.122,37.438,1.052,47.070,G,-1.828,2.009,-3.836,2.905,2.342,0.563,5.233,8.177,-2.944,,,
SBSP3,2023-05-26,2.239,53.460,1.049,48.430,G,-0.710,1.405,-2.115,2.262,5.702,-3.440,2.636,6.427,-3.791,,,
SBSP3,2023-08-14,0.284,65.489,1.095,50.860,G,4.095,-2.224,6.319,5.092,0.168,4.924,5.893,0.803,5.090,,,
SBSP3,2023-08-16,4.541,164.118,1.178,52.340,G,2.163,2.172,-0.010,1.644,1.815,-0.171,6.073,3.325,2.747,,,
SBSP3,2025-12-17,0.357,13.815,1.064,127.350,G,5.258,2.248,3.010,2.455,3.790,-1.335,0.382,5.552,-5.170,,,
SIMH3,2022-11-03,0.527,27.103,1.092,21.470,G,-19.552,-6.189,-13.362,-34.350,-7.294,-27.055,-32.197,-4.553,-27.644,,,
SIMH3,2023-06-29,0.929,115.731,1.013,17.670,G,-0.112,-1.105,0.994,5.134,0.583,4.551,3.795,0.983,2.811,,,
SIMH3,2026-01-27,0.882,42.864,1.092,13.020,G,4.455,2.222,2.233,5.376,2.340,3.037,0.230,5.117,-4.887,,,
SLCE3,2022-08-24,0.487,133.526,1.084,15.610,G,3.207,-3.068,6.275,0.085,-2.748,2.833,5.139,0.870,4.269,,,
SLCE3,2022-09-14,1.198,11.869,1.027,15.550,G,-0.171,1.321,-1.491,-3.837,-1.808,-2.029,-6.459,3.288,-9.747,,,
SLCE3,2024-07-01,2.842,168.327,1.085,15.330,G,1.657,1.536,0.121,1.336,3.832,-2.496,-2.726,1.966,-4.691,,,
SLCE3,2025-03-18,4.272,136.549,1.191,15.850,G,-4.757,0.608,-5.365,-2.534,-0.172,-2.362,5.016,-1.606,6.622,,,
SMFT3,2022-08-31,1.538,247.483,1.245,15.190,G,-4.928,-3.807,-1.121,-8.353,-7.769,-0.584,-11.899,-6.333,-5.566,,,
SMFT3,2022-09-02,0.284,309.673,1.131,15.120,G,-3.502,-3.784,0.282,-5.495,-6.632,1.137,-2.657,0.000,-2.657,,,
SMFT3,2023-01-16,1.679,1.318,1.127,13.770,G,-0.531,0.331,-0.861,4.045,0.265,3.781,5.239,-1.918,7.157,,,
SMFT3,2023-01-18,1.460,12.920,1.075,14.060,G,-0.844,2.297,-3.141,7.792,1.055,6.737,5.519,4.958,0.561,,,
SMFT3,2025-04-03,1.905,82.536,1.013,20.310,G,-1.325,1.359,-2.684,9.323,-1.617,10.940,11.074,-2.172,13.246,,,
SUZB3,2022-03-04,1.190,30.689,1.060,50.660,G,6.541,-2.446,8.987,12.070,0.299,11.772,-5.442,6.159,-11.602,,,
SUZB3,2022-10-28,0.459,39.724,1.107,49.260,G,-0.236,-1.575,1.339,4.772,-3.327,8.100,-3.266,-5.053,1.787,,,
SUZB3,2022-12-05,3.469,30.184,1.040,46.940,G,4.532,-3.626,8.158,-3.646,-4.033,0.387,-1.633,-4.876,3.243,,,
SUZB3,2024-06-27,5.414,494.002,1.092,54.030,G,0.000,1.507,-1.507,-7.000,3.121,-10.121,-7.947,1.333,-9.280,,,
SUZB3,2024-10-21,1.059,19.921,1.043,53.340,G,5.456,0.860,4.596,6.575,0.316,6.260,7.340,-1.475,8.815,,,
TAEE11,2024-05-02,0.281,236.058,1.117,30.620,G,-0.819,0.949,-1.767,0.936,0.973,-0.037,-1.141,-3.802,2.661,,,
TAEE11,2024-05-14,0.129,5.019,1.161,30.900,G,2.143,-0.889,3.032,-0.343,-3.710,3.367,-4.514,-6.690,2.176,,,
TAEE11,2025-05-15,0.287,15.020,1.053,33.790,G,-0.028,-1.485,1.456,0.226,-0.522,0.748,-4.038,-1.036,-3.002,,,
TEND3,2024-03-20,3.749,14.914,1.197,12.250,G,-5.743,-1.116,-4.627,-4.900,-1.411,-3.490,-11.103,-3.962,-7.141,,,
TEND3,2024-04-02,2.320,50.200,1.175,12.030,G,8.028,1.996,6.032,-9.977,-2.336,-7.641,-3.819,-1.099,-2.720,,,
TEND3,2024-05-08,0.606,113.151,1.004,12.150,G,-4.015,-1.209,-2.807,-7.181,-2.926,-4.255,-9.961,-5.050,-4.912,,,
TEND3,2024-10-01,3.555,33.216,1.029,12.130,G,7.115,-0.722,7.837,5.646,-1.133,6.779,13.998,-1.249,15.248,,,
TEND3,2026-01-05,2.615,36.255,1.030,24.960,G,-3.886,1.028,-4.914,-8.774,2.157,-10.931,12.500,13.046,-0.546,,,
TIMS3,2022-11-03,0.487,88.390,1.037,9.780,G,-1.170,-6.189,5.020,-6.287,-7.294,1.008,-3.801,-4.553,0.752,,,
TIMS3,2023-02-22,2.231,183.505,1.117,9.020,G,-1.529,-2.317,0.788,-0.161,-0.367,0.206,1.368,-6.342,7.709,,,
TIMS3,2024-05-22,2.537,39.689,1.077,14.330,G,-3.095,-2.417,-0.679,-2.202,-2.187,-0.015,-6.548,-4.055,-2.493,,,
TIMS3,2024-07-12,0.004,6.706,1.098,14.570,G,-1.062,-0.958,-0.103,-3.953,-0.974,-2.978,3.953,1.542,2.411,,,
TIMS3,2024-07-31,3.805,160.554,1.082,15.040,G,-0.629,0.000,-0.629,3.488,4.547,-1.059,3.545,7.723,-4.178,,,
TIMS3,2024-10-16,0.719,65.436,1.011,15.270,G,-2.380,-1.765,-0.615,-5.779,-0.656,-5.123,-7.252,-2.920,-4.332,,,
