estrategia,ticker,data_sinal,data_entrada,data_saida,dias,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo,score,B,mrs,vol_ratio,contracao
A,BBSE3,2023-01-30,2023-01-31,2023-02-14,10,26.31,25.34,-3.66,-4.93,1.26,time_stop,7,1,28.56,1.19,0.46
A,BBSE3,2023-03-02,2023-03-03,2023-03-17,10,25.25,23.68,-6.22,-1.56,-4.66,time_stop,7,0,28.83,0.97,0.46
A,BBSE3,2023-04-06,2023-04-10,2023-04-25,10,24.87,25.39,2.06,1.28,0.78,time_stop,7,1,23.60,1.66,0.85
A,BBSE3,2023-04-25,2023-04-26,2023-05-11,10,25.27,24.82,-1.79,5.87,-7.66,time_stop,8,0,20.85,1.10,0.26
A,BBSE3,2023-05-11,2023-05-12,2023-05-26,10,24.69,23.30,-5.62,2.34,-7.96,time_stop,7,0,10.90,0.86,0.40
A,BBSE3,2024-02-27,2024-02-28,2024-03-13,10,26.49,26.23,-0.99,-1.50,0.50,time_stop,7,0,0.24,0.48,0.30
A,BBSE3,2024-06-21,2024-06-24,2024-07-08,10,26.37,26.47,0.39,3.24,-2.85,time_stop,8,1,5.36,1.57,0.44
A,BBSE3,2024-07-09,2024-07-10,2024-07-24,10,26.52,27.28,2.86,-0.52,3.38,time_stop,7,0,1.56,0.94,0.28
A,BBSE3,2024-07-24,2024-07-25,2024-08-08,10,27.24,28.60,5.00,2.36,2.64,take_profit,7,0,5.02,0.79,0.37
A,BBSE3,2024-08-08,2024-08-09,2024-08-23,10,28.84,30.29,5.00,3.81,1.19,take_profit,7,1,8.62,1.76,1.00
A,BBSE3,2024-08-23,2024-08-26,2024-09-09,10,30.65,30.36,-0.95,-1.63,0.68,time_stop,8,1,9.31,0.68,0.45
A,BBSE3,2024-09-09,2024-09-10,2024-09-24,10,30.35,29.35,-3.30,-1.49,-1.81,time_stop,7,0,8.35,0.99,0.44
A,BBSE3,2024-09-24,2024-09-25,2024-10-09,10,29.43,28.05,-4.70,-1.23,-3.47,time_stop,8,1,5.78,1.78,0.42
A,BBSE3,2024-12-03,2024-12-04,2024-12-11,5,29.02,30.47,5.00,3.14,1.86,take_profit,8,2,7.37,2.05,1.00
A,BBSE3,2024-12-11,2024-12-12,2024-12-30,10,30.49,29.98,-1.68,-4.44,2.76,time_stop,7,1,9.30,1.47,0.56
A,BBSE3,2024-12-30,2025-01-02,2025-01-16,10,29.98,30.99,3.37,1.05,2.32,time_stop,8,0,14.29,0.49,0.35
A,BBSE3,2025-01-20,2025-01-21,2025-02-04,10,31.40,32.31,2.88,1.34,1.54,time_stop,7,1,15.54,0.55,0.84
A,BBSE3,2025-02-04,2025-02-05,2025-02-19,10,32.48,32.93,1.38,1.34,0.04,time_stop,8,0,15.46,0.82,0.33
A,BBSE3,2025-02-19,2025-02-20,2025-03-10,10,32.94,34.26,4.02,-2.55,6.56,time_stop,7,1,14.26,2.15,0.77
A,BBSE3,2025-03-10,2025-03-11,2025-03-25,10,34.39,35.08,2.00,7.04,-5.05,time_stop,7,0,19.84,0.62,0.44
A,BBSE3,2025-03-25,2025-03-26,2025-04-09,10,35.20,35.89,1.95,-3.63,5.58,time_stop,8,0,13.78,0.76,0.30
A,BBSE3,2025-04-09,2025-04-10,2025-04-28,10,35.65,37.32,4.69,6.68,-1.99,time_stop,7,1,18.98,2.32,0.59
A,BBSE3,2025-04-28,2025-04-29,2025-05-14,10,37.36,33.88,-9.32,2.53,-11.85,time_stop,7,1,15.39,0.70,0.56
A,BBDC3,2022-05-23,2022-05-24,2022-06-07,10,11.96,11.91,-0.39,-0.46,0.07,time_stop,7,1,3.09,0.64,0.31
A,BBDC3,2022-08-16,2022-08-17,2022-08-31,10,12.04,11.75,-2.40,-3.78,1.38,time_stop,7,1,0.16,1.07,0.32
A,BBDC3,2023-05-15,2023-05-16,2023-05-30,10,10.60,10.48,-1.18,0.72,-1.90,time_stop,7,1,0.98,0.86,0.31
A,BBDC3,2023-12-21,2023-12-22,2024-01-10,10,12.41,12.03,-3.04,-1.55,-1.49,time_stop,7,0,1.28,0.67,0.29
A,BBDC3,2024-08-15,2024-08-16,2024-08-30,10,11.85,12.28,3.59,1.77,1.82,time_stop,7,1,4.40,0.58,0.35
A,BBDC3,2024-08-30,2024-09-02,2024-09-16,10,12.18,12.07,-0.95,0.21,-1.16,time_stop,7,0,7.05,1.23,0.14
A,BBDC3,2024-10-02,2024-10-03,2024-10-17,10,11.72,11.73,0.08,-0.56,0.64,time_stop,7,1,5.35,1.51,0.47
A,BBDC3,2025-04-30,2025-05-02,2025-05-08,4,11.31,11.88,5.00,0.90,4.10,take_profit,7,1,2.11,1.07,0.35
A,BBDC3,2025-05-08,2025-05-09,2025-05-23,10,12.44,12.61,1.42,0.92,0.50,time_stop,7,2,10.64,3.84,0.64
A,BBDC3,2025-05-23,2025-05-26,2025-06-03,6,12.58,13.21,5.00,-0.45,5.45,take_profit,7,0,9.61,0.93,0.35
A,BBDC3,2025-06-03,2025-06-04,2025-06-18,10,13.25,13.49,1.76,1.20,0.56,time_stop,7,0,14.67,1.13,0.23
A,BBDC3,2025-07-03,2025-07-04,2025-07-18,10,13.65,12.81,-6.21,-5.67,-0.54,time_stop,7,1,15.04,0.93,0.48
A,BBDC3,2025-07-30,2025-07-31,2025-08-14,10,12.95,13.16,1.60,2.68,-1.08,time_stop,7,1,12.10,1.59,0.34
A,BBDC3,2025-08-14,2025-08-15,2025-08-29,10,13.06,13.71,5.00,3.70,1.30,take_profit,7,0,12.52,0.96,0.49
A,BBDC3,2025-08-29,2025-09-01,2025-09-15,10,13.74,13.94,1.44,1.56,-0.12,time_stop,7,1,12.74,1.65,0.58
A,BBDC3,2025-09-15,2025-09-16,2025-09-30,10,14.03,14.73,5.00,1.51,3.49,take_profit,8,0,11.57,0.77,0.21
A,BBDC3,2025-09-30,2025-10-01,2025-10-15,10,14.87,14.39,-3.22,-2.13,-1.10,time_stop,7,1,14.73,1.20,0.38
A,BBDC3,2025-10-15,2025-10-16,2025-10-24,6,14.24,14.95,5.00,2.76,2.24,take_profit,7,0,13.05,0.99,0.49
A,BBDC3,2025-10-24,2025-10-27,2025-11-10,10,15.22,15.82,3.95,5.73,-1.78,time_stop,8,1,14.39,0.42,0.38
A,BBDC3,2025-11-10,2025-11-11,2025-11-26,10,15.87,16.21,2.09,0.61,1.48,time_stop,7,1,11.32,1.01,0.41
A,BBDC3,2026-01-21,2026-01-22,2026-01-26,2,17.06,17.91,5.00,1.48,3.52,take_profit,7,2,2.41,2.23,0.64
A,BBDC4,2022-02-08,2022-02-09,2022-02-23,10,14.31,13.96,-2.48,-0.60,-1.87,time_stop,7,0,5.10,0.94,0.27
A,BBDC4,2022-05-20,2022-05-23,2022-06-06,10,14.61,14.71,0.70,-0.32,1.02,time_stop,7,0,5.87,0.76,0.33
A,BBDC4,2022-08-16,2022-08-17,2022-08-31,10,14.64,14.18,-3.17,-3.78,0.62,time_stop,7,1,0.85,0.72,0.34
A,BBDC4,2022-09-29,2022-09-30,2022-10-03,1,14.71,15.45,5.00,5.58,-0.58,take_profit,7,0,6.76,1.16,0.46
A,BBDC4,2022-10-03,2022-10-04,2022-10-19,10,16.15,15.03,-6.91,0.00,-6.91,time_stop,8,2,5.63,2.23,0.75
A,BBDC4,2023-05-15,2023-05-16,2023-05-30,10,12.32,12.35,0.19,0.72,-0.53,time_stop,7,1,0.77,0.82,0.28
A,BBDC4,2023-12-22,2023-12-26,2024-01-11,10,14.07,13.34,-5.18,-2.19,-2.99,time_stop,7,0,0.66,0.82,0.32
A,BBDC4,2024-02-06,2024-02-07,2024-02-23,10,12.87,11.58,-9.97,-0.44,-9.52,time_stop,7,2,1.04,2.61,1.00
A,BBDC4,2024-08-15,2024-08-16,2024-08-30,10,13.28,13.64,2.69,1.77,0.92,time_stop,7,1,4.24,0.72,0.34
A,BBDC4,2024-08-30,2024-09-02,2024-09-16,10,13.52,13.47,-0.33,0.21,-0.54,time_stop,7,0,5.90,1.12,0.18
A,BBDC4,2024-10-08,2024-10-09,2024-10-23,10,13.40,13.40,0.00,-0.43,0.43,time_stop,7,0,9.05,0.62,0.34
A,BBDC4,2025-04-30,2025-05-02,2025-05-08,4,12.77,13.41,5.00,0.90,4.10,take_profit,7,1,3.18,1.63,0.31
A,BBDC4,2025-05-08,2025-05-09,2025-05-23,10,14.06,14.64,4.13,0.92,3.20,time_stop,7,2,12.01,5.17,0.67
A,BBDC4,2025-05-23,2025-05-26,2025-06-03,6,14.60,15.33,5.00,-0.45,5.45,take_profit,7,0,13.73,0.80,0.26
A,BBDC4,2025-06-03,2025-06-04,2025-06-18,10,15.48,15.70,1.45,1.20,0.25,time_stop,7,1,19.58,1.05,0.20
A,BBDC4,2025-07-24,2025-07-25,2025-08-08,10,15.01,15.26,1.65,1.89,-0.24,time_stop,7,1,16.24,1.63,0.31
A,BBDC4,2025-08-12,2025-08-13,2025-08-27,10,15.47,15.71,1.55,1.90,-0.36,time_stop,7,1,16.17,1.07,0.66
A,BBDC4,2025-09-03,2025-09-04,2025-09-17,9,15.75,16.54,5.00,3.33,1.67,take_profit,7,0,15.14,0.67,0.49
A,BBDC4,2025-09-17,2025-09-18,2025-10-02,10,16.75,16.65,-0.58,-1.08,0.50,time_stop,7,1,16.59,1.56,0.41
A,BBDC4,2025-10-09,2025-10-10,2025-10-20,6,16.71,17.55,5.00,2.51,2.49,take_profit,7,0,15.81,0.68,0.38
A,BBDC4,2025-10-24,2025-10-27,2025-11-10,10,17.82,18.61,4.43,5.73,-1.30,time_stop,7,0,16.87,0.65,0.33
A,BBDC4,2025-11-10,2025-11-11,2025-11-26,10,18.66,19.04,2.04,0.61,1.43,time_stop,7,1,13.95,0.92,0.44
A,BBDC4,2025-12-03,2025-12-04,2025-12-18,10,18.67,17.90,-4.13,-3.99,-0.15,time_stop,7,1,6.63,2.16,0.68
A,BBDC4,2026-01-05,2026-01-06,2026-01-20,10,18.97,19.14,0.89,1.70,-0.80,time_stop,7,1,6.20,1.53,0.60
A,BBDC4,2026-01-21,2026-01-22,2026-01-23,1,19.76,20.75,5.00,1.71,3.29,take_profit,7,2,2.39,2.69,0.62
A,BRAP4,2022-02-16,2022-02-17,2022-03-02,7,17.44,18.32,5.00,1.83,3.17,take_profit,7,0,23.03,0.73,0.34
A,BRAP4,2022-03-15,2022-03-16,2022-03-18,2,19.66,20.64,5.00,3.35,1.65,take_profit,7,1,38.45,1.56,0.34
A,BRAP4,2022-06-01,2022-06-02,2022-06-17,10,18.35,16.31,-11.14,-11.27,0.13,time_stop,8,1,17.07,1.18,0.42
A,BRAP4,2022-11-21,2022-11-22,2022-11-29,5,17.52,18.39,5.00,2.11,2.89,take_profit,7,0,6.62,0.58,0.28
A,BRAP4,2022-11-29,2022-11-30,2022-12-06,4,18.47,19.40,5.00,-1.69,6.69,take_profit,8,1,10.52,0.83,0.31
A,BRAP4,2022-12-06,2022-12-07,2022-12-21,10,19.20,19.44,1.27,-1.63,2.90,time_stop,7,0,17.19,0.72,0.31
A,BRAP4,2022-12-22,2022-12-23,2023-01-05,8,19.27,20.23,5.00,-1.63,6.63,take_profit,7,0,18.69,0.66,0.34
A,BRAP4,2023-01-16,2023-01-17,2023-01-31,10,20.78,21.18,1.88,1.89,-0.01,time_stop,7,0,24.18,0.72,0.32
A,BRAP4,2023-11-14,2023-11-16,2023-11-21,3,17.67,18.55,5.00,0.66,4.34,take_profit,7,2,-3.27,2.20,0.31
A,BRAP4,2024-11-01,2024-11-04,2024-11-19,10,15.81,14.86,-5.97,-1.79,-4.19,time_stop,7,1,2.01,3.35,0.34
A,BRAP4,2024-11-29,2024-12-02,2024-12-16,10,15.41,14.45,-6.21,-1.36,-4.85,time_stop,7,1,2.97,0.78,0.30
A,BRAP4,2025-10-31,2025-11-03,2025-11-17,10,16.59,17.05,2.81,4.36,-1.54,time_stop,7,2,2.09,2.81,0.59
A,BRAP4,2025-11-17,2025-11-18,2025-11-28,7,16.95,17.80,5.00,1.51,3.49,take_profit,7,0,0.70,1.47,0.34
A,BRAP4,2025-11-28,2025-12-01,2025-12-04,3,18.12,19.03,5.00,3.72,1.28,take_profit,7,1,5.24,0.70,0.64
A,BRAP4,2025-12-08,2025-12-09,2025-12-15,4,18.53,19.46,5.00,3.12,1.88,take_profit,7,0,9.21,1.13,0.46
A,BRAP4,2025-12-15,2025-12-16,2026-01-05,10,19.89,20.37,2.42,2.17,0.26,time_stop,7,2,13.09,4.93,0.53
A,BRAP4,2026-01-05,2026-01-06,2026-01-14,6,20.50,21.53,5.00,1.27,3.73,take_profit,7,0,15.83,0.60,0.30
A,BRAP4,2026-01-14,2026-01-15,2026-01-22,5,22.20,23.31,5.00,6.27,-1.27,take_profit,7,1,22.96,0.65,0.48
A,BRAP4,2026-01-28,2026-01-29,2026-02-12,10,24.97,24.65,-1.28,2.58,-3.86,time_stop,7,1,21.54,1.07,0.36
A,BRAP4,2026-02-12,2026-02-13,2026-03-03,10,24.13,23.38,-3.11,-2.01,-1.10,time_stop,7,0,17.62,0.70,0.32
A,BBAS3,2022-02-08,2022-02-09,2022-02-15,4,11.46,12.03,5.00,2.19,2.81,take_profit,7,0,8.76,0.91,0.27
A,BBAS3,2022-02-15,2022-02-16,2022-03-04,10,12.56,12.39,-1.33,-0.33,-0.99,time_stop,7,2,15.50,3.06,0.80
A,BBAS3,2022-03-28,2022-03-29,2022-04-12,10,13.02,12.87,-1.13,-3.44,2.31,time_stop,7,0,10.99,0.55,0.31
A,BBAS3,2022-04-18,2022-04-19,2022-05-04,10,13.38,12.74,-4.78,-5.90,1.11,time_stop,7,1,17.73,1.80,0.62
A,BBAS3,2022-05-11,2022-05-12,2022-05-20,6,12.80,13.44,5.00,2.57,2.43,take_profit,7,0,19.70,1.05,0.40
A,BBAS3,2022-05-20,2022-05-23,2022-06-06,10,13.72,13.39,-2.45,-0.32,-2.13,time_stop,8,1,22.76,1.78,0.43
A,BBAS3,2022-06-06,2022-06-07,2022-06-22,10,13.33,12.39,-7.01,-9.53,2.53,time_stop,8,0,16.45,0.48,0.27
A,BBAS3,2022-07-19,2022-07-20,2022-08-03,10,13.03,13.68,5.00,5.53,-0.53,take_profit,7,1,21.37,1.36,1.00
A,BBAS3,2022-08-03,2022-08-04,2022-08-08,2,13.84,14.53,5.00,2.26,2.74,take_profit,8,0,18.27,0.75,0.25
A,BBAS3,2022-08-08,2022-08-09,2022-08-11,2,14.75,15.49,5.00,0.79,4.21,take_profit,8,1,20.47,1.79,0.50
A,BBAS3,2022-08-11,2022-08-12,2022-08-26,10,15.85,15.99,0.87,-0.26,1.13,time_stop,7,2,26.98,4.46,0.53
A,BBAS3,2022-08-26,2022-08-29,2022-09-13,10,15.97,15.57,-2.51,-1.31,-1.20,time_stop,7,0,23.35,0.56,0.28
A,BBAS3,2022-09-15,2022-09-16,2022-09-30,10,15.34,14.91,-2.83,0.81,-3.64,time_stop,7,0,18.78,1.20,0.47
A,BBAS3,2022-10-03,2022-10-04,2022-10-19,10,16.26,16.12,-0.88,0.00,-0.88,time_stop,8,2,14.89,2.36,0.92
A,BBAS3,2023-01-17,2023-01-18,2023-01-20,2,15.23,15.99,5.00,0.11,4.89,take_profit,7,2,5.38,2.31,0.52
A,BBAS3,2023-01-20,2023-01-23,2023-02-06,10,16.04,15.78,-1.62,-2.46,0.83,time_stop,7,2,10.88,2.25,0.63
A,BBAS3,2023-02-09,2023-02-10,2023-02-14,2,15.75,16.54,5.00,-0.31,5.31,take_profit,7,0,11.84,0.62,0.25
A,BBAS3,2023-02-14,2023-02-15,2023-03-03,10,16.72,15.45,-7.59,-5.31,-2.28,time_stop,7,2,16.90,3.07,0.74
A,BBAS3,2023-03-30,2023-03-31,2023-04-12,7,16.14,16.94,5.00,4.93,0.07,take_profit,7,1,13.48,1.11,0.65
A,BBAS3,2023-04-12,2023-04-13,2023-04-28,10,17.57,17.66,0.52,-1.97,2.49,time_stop,8,2,19.66,4.93,0.67
A,BBAS3,2023-04-28,2023-05-02,2023-05-16,10,17.62,17.78,0.94,6.23,-5.30,time_stop,8,0,20.84,0.76,0.29
A,BBAS3,2023-05-16,2023-05-17,2023-05-31,10,17.82,18.38,3.17,-1.10,4.27,time_stop,7,1,15.69,2.06,0.68
A,BBAS3,2023-06-05,2023-06-06,2023-06-09,2,18.88,19.83,5.00,1.93,3.07,take_profit,7,1,16.04,1.07,0.54
A,BBAS3,2023-06-12,2023-06-13,2023-06-21,6,20.76,21.80,5.00,2.95,2.05,take_profit,7,2,21.98,2.67,0.73
A,BBAS3,2023-06-21,2023-06-22,2023-07-06,10,21.80,20.69,-5.09,-1.41,-3.69,time_stop,7,1,25.12,1.03,0.36
A,BBAS3,2023-07-06,2023-07-07,2023-07-21,10,20.71,20.49,-1.06,1.05,-2.11,time_stop,7,0,19.05,0.77,0.33
A,BBAS3,2023-07-21,2023-07-24,2023-08-07,10,20.37,19.98,-1.91,-1.67,-0.24,time_stop,7,0,13.66,1.10,0.37
A,BBAS3,2023-08-22,2023-08-23,2023-09-06,10,20.67,20.10,-2.76,-1.79,-0.97,time_stop,7,1,15.43,0.83,0.82
A,BBAS3,2023-09-11,2023-09-12,2023-09-26,10,20.42,19.80,-3.03,-3.13,0.10,time_stop,7,0,10.65,0.90,0.45
A,BBAS3,2023-10-06,2023-10-09,2023-10-24,10,21.00,21.22,1.03,-1.34,2.37,time_stop,8,2,14.43,2.35,0.83
A,BBAS3,2023-10-24,2023-10-25,2023-11-08,9,21.23,22.29,5.00,5.64,-0.64,take_profit,8,0,13.09,0.90,0.32
A,BBAS3,2023-11-08,2023-11-09,2023-11-24,10,22.06,22.05,-0.08,5.63,-5.70,time_stop,7,1,11.86,1.02,0.92
A,BBAS3,2023-11-24,2023-11-27,2023-11-30,3,22.13,23.23,5.00,1.34,3.66,take_profit,7,0,3.63,0.41,0.30
A,BBAS3,2023-11-30,2023-12-01,2023-12-15,10,23.51,23.77,1.11,1.64,-0.53,time_stop,7,1,8.21,1.54,0.58
A,BBAS3,2023-12-15,2023-12-18,2024-01-04,10,23.80,23.61,-0.80,0.06,-0.87,time_stop,7,1,6.26,1.79,0.64
A,BBAS3,2024-01-04,2024-01-05,2024-01-19,10,23.59,24.35,3.21,-3.44,6.65,time_stop,7,0,3.71,0.89,0.34
A,BBAS3,2024-01-19,2024-01-22,2024-02-05,10,24.41,25.40,4.05,0.95,3.10,time_stop,7,1,8.91,1.67,0.57
A,BBAS3,2024-02-05,2024-02-06,2024-02-22,10,25.43,25.29,-0.55,-0.46,-0.09,time_stop,7,1,12.48,0.99,0.57
A,BBAS3,2024-02-28,2024-02-29,2024-03-14,10,25.58,24.87,-2.78,-1.14,-1.63,time_stop,7,0,9.87,0.60,0.43
A,BBAS3,2024-03-15,2024-03-18,2024-04-02,10,25.13,24.63,-1.97,0.56,-2.53,time_stop,7,0,9.75,1.35,0.42
A,BBAS3,2024-05-06,2024-05-07,2024-05-21,10,24.98,24.47,-2.04,-1.36,-0.68,time_stop,8,1,5.24,0.70,0.44
A,BBAS3,2024-09-04,2024-09-05,2024-09-19,10,26.55,25.67,-3.33,-2.65,-0.68,time_stop,7,1,1.91,0.95,0.29
A,BBAS3,2025-01-22,2025-01-23,2025-01-27,2,24.76,26.00,5.00,1.99,3.01,take_profit,7,1,5.08,1.17,0.45
A,BBAS3,2025-01-30,2025-01-31,2025-02-14,10,26.18,27.13,3.64,1.52,2.12,time_stop,7,0,7.39,1.46,0.34
A,BBAS3,2025-02-14,2025-02-17,2025-03-05,10,27.12,26.21,-3.38,-4.15,0.78,time_stop,8,2,10.41,2.06,0.46
A,BBAS3,2025-03-07,2025-03-10,2025-03-24,10,26.39,27.40,3.83,5.68,-1.85,time_stop,7,0,9.59,0.69,0.44
A,BBAS3,2025-03-24,2025-03-25,2025-04-08,10,27.40,26.69,-2.57,-6.20,3.63,time_stop,8,0,7.41,0.61,0.31
A,BBAS3,2025-04-30,2025-05-02,2025-05-16,10,27.92,24.80,-11.18,3.23,-14.41,time_stop,7,1,5.85,0.87,1.00
A,BRKM5,2022-02-08,2022-02-09,2022-02-23,10,52.34,45.06,-13.90,-0.60,-13.30,time_stop,7,0,8.23,0.55,0.49
A,BRKM5,2023-06-15,2023-06-16,2023-06-30,10,29.99,27.86,-7.10,-0.64,-6.47,time_stop,7,2,8.49,2.57,0.65
A,BRKM5,2023-07-04,2023-07-05,2023-07-19,10,27.97,24.72,-11.62,-1.80,-9.82,time_stop,8,1,7.87,1.67,0.24
A,BRKM5,2024-03-20,2024-03-21,2024-04-05,10,26.36,25.72,-2.43,-1.18,-1.25,time_stop,7,2,16.61,4.21,0.90
A,BRKM5,2024-04-05,2024-04-08,2024-04-22,10,25.25,22.53,-10.77,-2.66,-8.11,time_stop,7,0,15.07,0.66,0.22
A,BRAV3,2022-03-29,2022-03-30,2022-04-13,10,42.40,44.52,5.00,-2.92,7.92,take_profit,7,1,6.02,1.23,0.36
A,BRAV3,2022-04-13,2022-04-14,2022-05-03,10,45.11,43.56,-3.44,-8.00,4.56,time_stop,7,0,18.22,0.71,0.20
A,BRAV3,2022-06-02,2022-06-03,2022-06-20,10,48.56,35.70,-26.48,-10.41,-16.07,time_stop,7,0,27.92,1.00,0.29
A,BRAV3,2022-10-11,2022-10-13,2022-10-19,4,41.55,43.63,5.00,1.90,3.10,take_profit,7,0,6.12,0.84,0.24
A,BRAV3,2022-10-19,2022-10-20,2022-11-01,8,44.47,46.69,5.00,-0.08,5.08,take_profit,7,1,8.31,1.26,0.44
A,BRAV3,2022-11-01,2022-11-03,2022-11-04,1,46.51,48.84,5.00,0.80,4.20,take_profit,7,1,14.32,1.13,0.65
A,BRAV3,2022-11-08,2022-11-09,2022-11-24,10,46.90,37.40,-20.26,-1.41,-18.84,time_stop,7,0,14.24,1.19,0.47
A,BRAV3,2023-01-11,2023-01-12,2023-01-19,5,44.88,47.12,5.00,0.79,4.21,take_profit,7,2,10.56,2.98,0.71
A,BRAV3,2023-01-19,2023-01-20,2023-02-03,10,47.15,42.49,-9.88,-3.30,-6.58,time_stop,8,1,16.75,1.25,0.25
A,BRAV3,2023-02-03,2023-02-06,2023-02-22,10,42.48,39.01,-8.17,-1.57,-6.60,time_stop,7,0,8.99,0.86,0.34
A,BRAV3,2024-04-05,2024-04-08,2024-04-11,3,34.53,36.26,5.00,-1.13,6.13,take_profit,7,0,7.72,0.80,0.32
A,BRAV3,2024-04-11,2024-04-12,2024-04-26,10,36.60,35.35,-3.42,0.58,-4.00,time_stop,7,0,12.75,1.09,0.32
A,BRAV3,2025-01-13,2025-01-14,2025-01-28,10,25.40,22.44,-11.65,3.92,-15.58,time_stop,7,1,8.45,1.11,0.38
A,BPAC11,2022-08-10,2022-08-11,2022-08-25,10,23.70,23.53,-0.73,3.51,-4.24,time_stop,7,2,11.59,2.08,0.60
A,BPAC11,2022-08-25,2022-08-26,2022-09-12,10,23.64,24.56,3.88,1.10,2.79,time_stop,7,0,7.27,0.74,0.30
A,BPAC11,2022-09-12,2022-09-13,2022-09-27,10,24.37,22.20,-8.88,-2.15,-6.73,time_stop,7,1,11.13,0.90,0.73
A,BPAC11,2022-10-11,2022-10-13,2022-10-18,3,23.64,24.82,5.00,1.52,3.48,take_profit,7,0,5.05,0.96,0.37
A,BPAC11,2022-10-20,2022-10-21,2022-10-31,6,25.00,26.25,5.00,-3.68,8.68,take_profit,7,0,7.88,1.14,0.45
A,BPAC11,2022-10-31,2022-11-01,2022-11-17,10,26.41,21.78,-17.56,-6.31,-11.24,time_stop,7,1,12.95,1.49,0.79
A,BPAC11,2023-05-05,2023-05-08,2023-05-11,3,22.47,23.59,5.00,2.27,2.73,take_profit,7,1,5.85,0.72,0.44
A,BPAC11,2023-05-17,2023-05-18,2023-05-29,7,23.93,25.13,5.00,0.02,4.98,take_profit,7,0,10.97,0.73,0.34
A,BPAC11,2023-06-13,2023-06-14,2023-06-20,4,26.70,28.04,5.00,0.62,4.38,take_profit,7,0,13.78,0.93,0.35
A,BPAC11,2023-08-29,2023-08-30,2023-09-14,10,31.11,31.43,1.02,1.48,-0.46,time_stop,7,1,24.60,0.58,0.44
A,BPAC11,2023-10-11,2023-10-13,2023-10-27,10,30.07,28.29,-5.94,-1.97,-3.97,time_stop,7,1,16.80,1.15,0.51
A,BPAC11,2023-11-03,2023-11-06,2023-11-10,4,29.96,31.46,5.00,1.92,3.08,take_profit,7,1,13.71,1.94,0.86
A,BPAC11,2023-11-10,2023-11-13,2023-11-28,10,31.71,31.80,0.29,5.05,-4.76,time_stop,7,1,17.56,0.94,0.49
A,BPAC11,2023-11-28,2023-11-29,2023-12-13,10,31.90,33.49,5.00,2.81,2.19,take_profit,8,0,10.03,0.79,0.25
A,BPAC11,2023-12-21,2023-12-22,2024-01-10,10,34.73,35.70,2.80,-1.55,4.35,time_stop,7,0,10.78,0.91,0.35
A,BPAC11,2024-01-12,2024-01-15,2024-01-29,10,36.25,34.66,-4.38,-2.40,-1.98,time_stop,7,1,14.57,1.32,0.44
A,BPAC11,2024-01-29,2024-01-30,2024-02-15,10,34.66,34.72,0.16,0.40,-0.23,time_stop,7,0,9.40,0.40,0.40
A,BPAC11,2024-02-21,2024-02-22,2024-03-07,10,35.98,33.63,-6.54,-1.29,-5.25,time_stop,7,1,9.86,1.90,0.66
A,BPAC11,2024-03-13,2024-03-14,2024-03-28,10,35.43,34.44,-2.78,0.41,-3.19,time_stop,7,1,8.00,1.27,0.86
A,BPAC11,2025-01-30,2025-01-31,2025-02-14,10,31.24,32.15,2.93,1.52,1.41,time_stop,7,1,0.28,0.97,0.26
A,BPAC11,2025-03-24,2025-03-25,2025-04-08,10,34.29,32.70,-4.63,-6.20,1.57,time_stop,7,0,6.55,0.67,0.28
A,BPAC11,2025-04-22,2025-04-23,2025-04-28,3,34.40,36.12,5.00,1.99,3.01,take_profit,7,1,6.14,0.62,0.42
A,BPAC11,2025-04-29,2025-04-30,2025-05-08,5,36.31,38.12,5.00,1.07,3.93,take_profit,7,1,9.46,0.93,0.41
A,BPAC11,2025-05-08,2025-05-09,2025-05-23,10,38.83,38.63,-0.53,0.92,-1.45,time_stop,8,2,15.79,2.37,0.42
A,BPAC11,2025-05-30,2025-06-02,2025-06-16,10,38.88,40.29,3.63,1.85,1.78,time_stop,7,1,12.07,1.61,0.44
A,BPAC11,2025-06-16,2025-06-17,2025-07-02,10,40.59,40.43,-0.41,0.29,-0.70,time_stop,7,1,14.79,0.75,0.61
A,BPAC11,2025-07-02,2025-07-03,2025-07-17,10,40.39,40.59,0.51,-3.95,4.46,time_stop,8,1,14.21,1.51,0.49
A,BPAC11,2025-08-12,2025-08-13,2025-08-27,10,44.45,43.49,-2.16,1.90,-4.06,time_stop,7,2,23.72,4.04,0.86
A,BPAC11,2025-08-27,2025-08-28,2025-09-11,10,43.76,45.80,4.67,1.19,3.48,time_stop,8,0,17.52,0.59,0.19
A,BPAC11,2025-09-19,2025-09-22,2025-10-06,10,46.98,47.05,0.15,-0.93,1.08,time_stop,7,1,18.35,1.37,0.41
A,BPAC11,2025-10-07,2025-10-08,2025-10-22,10,45.58,46.72,2.51,1.93,0.59,time_stop,7,1,15.95,2.28,0.85
A,BPAC11,2025-10-24,2025-10-27,2025-11-10,10,47.81,50.20,5.00,5.73,-0.73,take_profit,7,0,13.52,0.52,0.45
A,BPAC11,2025-11-11,2025-11-12,2025-11-27,10,51.81,52.02,0.40,0.57,-0.17,time_stop,7,2,13.32,2.12,0.55
A,BPAC11,2025-12-09,2025-12-10,2025-12-12,2,51.64,54.23,5.00,0.96,4.04,take_profit,7,1,10.10,1.52,0.90
